x	y	z	Tiempo	vx	vy	vz	Módulo Velocidad	ax	ay	az	Módulo Aceleración
17.01685164613899	10.004829606960591	0.010744631378515253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17.016426254756762	10.074921941922867	0.02071704561678635	0.01001001001001001	-0.04249659908438552	7.002224262731325	0.9962441824032827	7.072867385826584	-4.2454102485301135	699.5222038468594	99.52479382208794	706.5794518440757
17.015298530622943	10.145007887272625	0.03068965249410523	0.02002002002002002	-0.11265964096860764	7.001585940440845	0.996263427044156	7.0730077542830285	-7.009287884233791	-0.06376839681895179	0.0019225396232454895	7.009578214747166
17.013468592816942	10.215080441103938	0.040662463643521066	0.03003003003003003	-0.18281078681947138	7.000248127748163	0.996283833826642	7.073151709907227	-7.008099470501288	-0.13364748799888357	0.002038637570345181	7.009374008820759
17.010936630906123	10.285132602688392	0.05063549073034446	0.04004004004004004	-0.25294299489080174	6.998210942287026	0.9963054059736568	7.073299160461299	-7.006207586325903	-0.20351482756764874	0.0021550574867799654	7.009163122085496
17.007702904929467	10.35515737316308	0.060608745447558565	0.050050050050050046	-0.32304922506797323	6.995474570421214	0.9963281462496898	7.073450009877516	-7.003612394699434	-0.2733635493945738	0.0022717535756962347	7.008945667230519
17.00376774537428	10.42514775621878	0.07058223951102482	0.06006006006006006	-0.3931224395631896	6.9920392672645875	0.996352056940279	7.073604158335915	-7.000314128072112	-0.3431867853469918	0.0023886779898568125	7.008721764138262
16.999131553145663	10.49509675878787	0.08055598465478787	0.07007007007007007	-0.46315560363880465	6.987905356652009	0.9963771398619282	7.073761502308888	-6.996313091153941	-0.4129776701966037	0.0025057838727617233	7.008491542727711
16.993794799528832	10.564997391732048	0.09052999262612693	0.08008008008008008	-0.5331416863214118	6.983073231123344	0.9964033963367722	7.073921934624138	-6.991609659992456	-0.4827293403136524	0.0026230218369155743	7.008255141898234
16.987758026144363	10.634842670529977	0.10050427518071856	0.09009009009009009	-0.6030736611084818	6.977543351913166	0.9964308272037036	7.074085344548245	-6.986204281228298	-0.5524349330967493	0.0027403436064423648	7.008012708595875
16.98102184489626	10.70462561596429	0.11047884407756998	0.10010010010010009	-0.6729445066852948	6.971316248887789	0.9964594327954581	7.074251617824452	-6.980097473123621	-0.6220875922351282	0.002857698616279459	7.007764399090557
16.973586937912817	10.774339254808565	0.1204537110739752	0.11011011011011011	-0.7427472076461281	6.964392520543105	0.9964892129408806	7.074420636785065	-6.973289825987239	-0.6916804616339884	0.0029750365277008664	7.00751037880542
16.965454057480382	10.843976620513764	0.13042888792045876	0.12012012012012012	-0.8124747552001887	6.9567728339494455	0.9965201669637072	7.074592280420122	-6.96578200065066	-0.7612066907065647	0.003092306880377483	7.007250821037234
16.95662402596995	10.913530753894204	0.14040438635552438	0.13013013013013014	-0.8821201478920828	6.948457924705874	0.9965522936630545	7.074766424464492	-6.95757472992021	-0.8306594334327897	0.0032094572648031583	7.006985908177003
16.947097735756554	10.982994703812938	0.15038021810045035	0.14014014014014015	-0.9516763923184065	6.93944859688159	0.996585591318105	7.074942941485881	-6.948668818189739	-0.9000318496459705	0.0033264357395395585	7.006715831288883
16.936876149131642	11.05236152786665	0.16035639485405595	0.15015015015015015	-1.0211365038286886	6.929745722965739	0.9966200576851996	7.075121700988181	-6.939065139877183	-0.9693171041934826	0.003443190072749315	7.006440788267512
16.925960298208043	11.121624293069853	0.17033292828731453	0.16016016016016016	-1.0904935072675328	6.919350243800089	0.9966556899825323	7.075302569512032	-6.928764643540539	-1.0385083686484555	0.0035596665035388954	7.006160987913135
16.914351284818085	11.190776076538429	0.1803098300380098	0.17017017017017017	-1.1597404376567615	6.908263168510654	0.9966924848944574	7.0754854107391285	-6.917768345883949	-1.1075988214145547	0.0036758117013172566	7.005876643797299
16.902050280404314	11.259809966172346	0.19028711170535745	0.18018018018018017	-1.2288703409357697	6.896485574428387	0.996730438568031	7.075670085603091	-6.906077337572927	-1.1765816488185044	0.0037915719900047176	7.005587979955215
16.889058525903152	11.328719061337653	0.20026478484450108	0.19019019019019018	-1.2978762746660366	6.884018607014113	0.9967695466004494	7.075856452408258	-6.893692779653662	-1.245450044685962	0.0039068924385937355	7.00529522703118
16.87537733162147	11.397496473547509	0.21024286096110073	0.20020020020020018	-1.366751308740245	6.87086347976465	0.9968098040483053	7.076044366943553	-6.880615904013418	-1.3141972122213315	0.004021719040810658	7.0049986227976335
16.86100807710594	11.466135327142306	0.22022135150579514	0.21021021021021022	-1.4354885261013388	6.857021474120164	0.996851205414969	7.07623368260623	-6.866848014373258	-1.3828163638841602	0.004135996529697662	7.004698412865116
16.845952211005233	11.534628759968843	0.2302002678686501	0.22022022022022023	-1.5040810234605382	6.84249393937109	0.9968937446492121	7.076424250536773	-6.852390486184019	-1.4513007214324576	0.004249669500888988	7.004394850296954
16.83021125092528	11.60296992405847	0.24017962137368656	0.23023023023023023	-1.5725219119872569	6.827282292553782	0.996937415153142	7.076615919747992	-6.837244763819201	-1.5196435170490719	0.004362683342601904	7.004088192783433
16.8137867832771	11.671151986304055	0.250159423273241	0.24024024024024024	-1.6408043180533995	6.811388018333931	0.9969822097654862	7.076808537259899	-6.821412366007655	-1.5878379945631722	0.004474981773184584	7.003778707923489
16.796680463117827	11.739168129135843	0.26013968474248056	0.2502502502502503	-1.7089213839112292	6.794812668895542	0.9970281207770318	7.07700194823999	-6.804894879197163	-1.655877408895047	0.004586510053406168	7.003466666322273
16.778894013984416	11.807011551195933	0.27012041687367744	0.2602602602602603	-1.776866268427714	6.77755786380298	0.9970751399065685	7.077195996133889	-6.787693963196826	-1.7237550287469274	0.004697211040710404	7.003152347403312
16.760429227720486	11.874675468011898	0.2801016306707959	0.2702702702702703	-1.8446321477666299	6.759625289914901	0.9971232583321356	7.077390522850787	-6.7698113459577085	-1.7914641314191266	0.0048070307141500415	7.002836032748681
16.74128796429568	11.942153112668507	0.29008333704382444	0.2802802802802803	-1.912212216138191	6.741016701195263	0.9971724666655506	7.077585368868217	-6.751248830318952	-1.8589980130918256	0.004915912508162559	7.002518014811398
16.72147215161854	12.009437736478468	0.3000655468032111	0.2902902902902903	-1.9795996864463918	6.721733918615098	0.99722275496273	7.077780373411907	-6.732008283789273	-1.9263499797584533	0.005023800888227771	7.0021985844517545
16.70098378534187	12.076522609651605	0.31004827065432117	0.3003003003003003	-2.046787791039306	6.701778829996371	0.9972741127258936	7.077975374614432	-6.712091648832146	-1.9935133530108249	0.005130640540039845	7.001878041956105
16.679824928661134	12.143401021962267	0.3200315191918794	0.3103103103103103	-2.11376978240543	6.68115338983523	0.9973265289020665	7.078170209649449	-6.691500937475749	-2.060481472098007	0.0052363759996736274	7.001556692102951
16.657997712106045	12.210066283415602	0.3300153028944576	0.3203203203203203	-2.1805389338533487	6.659859619188076	0.9973799918875611	7.078364714929563	-6.670238229647105	-2.127247687650695	0.005340952250908439	7.001234840414362
16.635504333325006	12.276511724911874	0.33999963211901046	0.3303303303303303	-2.2470885402258265	6.637899605477605	0.9974344895328341	7.0785587262467216	-6.64830567661053	-2.1938053696760496	0.0054443147627715426	7.000912798359547
16.612347056862472	12.342730698909143	0.3499845170953396	0.34034034034034033	-2.3134119186071547	6.615275502327237	0.997490009135283	7.078752078945075	-6.625705500294687	-2.260147904721742	0.005546408284642358	7.000590881525517
16.588528213929514	12.408716580084208	0.35996996792075153	0.35035035035035034	-2.3795024090024604	6.591989529388983	0.9975465374586504	7.078944608090831	-6.60243999049104	-2.3262686965315718	0.0056471795044076645	7.000269406753884
16.564050202167397	12.474462765991786	0.36995599455464906	0.36036036036036034	-2.445353375035473	6.568043972167053	0.9976040607263633	7.079136148648016	-6.578511506697945	-2.3921611664708338	0.005746574444519827	6.999948693615276
16.538915485404132	12.539962677721634	0.37994260681313535	0.37037037037037035	-2.510958204650192	6.543441181811821	0.9976625646227811	7.0793265356374615	-6.553922478510445	-2.4578187564876495	0.0058445392521398595	6.999629065365253
16.513126593404177	12.605209760554004	0.38992981436381857	0.38038038038038036	-2.5763103107955208	6.518183574953734	0.9977220343132539	7.0795156043377805	-6.528675403918352	-2.523234925122912	0.005941022078229599	6.999310845564142
16.4866861216114	12.670197484612778	0.3999176267205076	0.39039039039039036	-2.6414031320985427	6.492273633471543	0.9977824544332367	7.079703190424341	-6.5027728481718965	-2.58840315407091	0.00603596998627687	6.998994358896109
16.459596730884886	12.734919345516756	0.40990605323809315	0.40040040040040037	-2.7062301335786114	6.465713904307395	0.9978438091067943	7.079889130178215	-6.476217447858866	-2.6533169434983366	0.006129331888405445	6.998679932909945
16.431861147228197	12.79936886502874	0.419895103107453	0.41041041041041043	-2.770784807303221	6.438506999247109	0.9979060819490422	7.080073260646902	-6.449011905088471	-2.7179698155225465	0.006221056940566417	6.9983678934172895
16.403482161511608	12.863539591702443	0.4298847853503344	0.42042042042042044	-2.8350606730872676	6.410655594702959	0.9979692560638559	7.080255419829925	-6.4211589918262515	-2.7823553139606108	0.006311094069889957	6.998058568013298
16.37446262918777	12.927425101526996	0.43987510881454045	0.43043043043043044	-2.8990512791512644	6.382162431472868	0.9980333140741827	7.080435446838997	-6.3926615457932785	-2.8464670066860798	0.006399395231650165	6.99775228280309
16.344805470000384	12.991018998569476	0.4498660821689512	0.44044044044044045	-2.9627502028199717	6.353030314543785	0.998098238105633	7.080613182114361	-6.363522474503864	-2.9102984812153947	0.006485910741885827	6.997449363898146
16.314513667686455	13.054314915614617	0.4598577138987556	0.45045045045045046	-3.026151051161522	6.323262112809525	0.9981640098074639	7.0807884675517085	-6.333744749320894	-2.973843353252595	0.0065705930129032605	6.997150135014052
16.28359026967141	13.117306514802372	0.4698500123007867	0.46046046046046046	-3.0892474617029477	6.292860758856792	0.9982306103629058	7.080961146727419	-6.303331413088416	-3.0370952598780523	0.006653395488650051	6.996854921210849
16.252038386758137	13.17998748826289	0.47984298547891585	0.47047047047047047	-3.1520331030360227	6.261829248705732	0.9982980204951013	7.081131065042217	-6.272285569174191	-3.10004786409086	0.006734272206327132	6.996564040394917
16.21986119280892	13.24235155874898	0.48983664133956417	0.4804804804804805	-3.214501675526738	6.230170641560432	0.9983662204787676	7.081298069924665	-6.240610391822456	-3.1626948538155153	0.006813178368258435	6.996277811827732
16.187061924420885	13.304392480265578	0.499830987587249	0.4904904904904905	-3.2766469119648014	6.197888059508122	0.9984351901437123	7.081462010969143	-6.208309120162543	-3.2250299470257526	0.00689006952797955	6.995996552583802
16.153643880595183	13.366104038697149	0.5098260317203936	0.5005005005005005	-3.3384625781875585	6.164984687313828	0.9985049089011474	7.081622740154433	-6.175385055653406	-3.2870468822099714	0.006964903867767555	6.995720570557375
16.11961042239923	13.427480052431651	0.519821781027111	0.5105105105105106	-3.3999424737757216	6.131463772076804	0.9985753557410603	7.081780111975228	-6.141841569257489	-3.3487394321786264	0.007037639307295043	6.995450176711599
16.084964972622732	13.488514372982108	0.5298182425811541	0.5205205205205206	-3.46108043267216	6.097328622990622	0.9986465092489062	7.081933983637651	-6.107682093754184	-3.4101013937096365	0.007108235433807655	6.995185673072365
16.04971101542723	13.549200885605096	0.5398154232379929	0.5305305305305306	-3.521870323830513	6.062582611036511	0.998718347618202	7.082084215214442	-6.072910126719476	-3.4711265942156655	0.007176653092651111	6.994927358066903
16.013852095989122	13.609533509916194	0.5498133296310311	0.5405405405405406	-3.582306051867083	6.0272291686786685	0.998790848664518	7.08223066980951	-6.037529230853361	-3.5318088915484718	0.007242854526963774	6.994675526339396
15.977391820136535	13.669506200502747	0.5598119681679339	0.5505505505505506	-3.6423815576734357	5.991271789596688	0.998863989836585	7.0823732137390865	-6.001543030054635	-3.592142170289874	0.007306803089495908	6.994430463057275
15.940333853979634	13.72911294753297	0.569811345027084	0.5605605605605606	-3.7020908190744155	5.954714028319286	0.9989377482290942	7.082511716656358	-5.9649552139578805	-3.6521203516124787	0.007368463411671747	6.9941924524163905
15.902681923534853	13.788347777362409	0.5798114661542685	0.5705705705705706	-3.7614278514336332	5.917559499960953	0.9990121006057332	7.0826460517433345	-5.927769532685852	-3.7117373829974007	0.007427802426235855	6.993961767498298
15.864439814342798	13.847204753136797	0.5898123372592916	0.5805805805805806	-3.82038670828628	5.879811879861361	0.9990870233918104	7.082776095834117	-5.889989799579405	-3.7709872479492956	0.007484786329115892	6.993738677229228
15.825611371079924	13.90567797539185	0.5998139638130072	0.5905905905905906	-3.8789614819611185	5.841474903279777	0.9991624927161903	7.082901729590515	-5.851619890116372	-3.8298639605002176	0.007539385505547116	6.9935234422054915
15.786200497164186	13.963761582649575	0.6098163510443029	0.6006006006006006	-3.937146304182244	5.802552365046718	0.9992384844064358	7.083022837628299	-5.8126637398904535	-3.888361569482631	0.007591569855527938	6.993316314882344
15.746211154354546	14.021449752011124	0.6198195039373683	0.6106106106106106	-3.994935346683088	5.763048119218788	0.9993149740172352	7.083139308661393	-5.7731253458343	-3.9464741582101635	0.007641312118862456	6.993117540109412
15.705647362344363	14.07873669974618	0.6298234272289323	0.6206206206206206	-4.052322821817229	5.722966078732112	0.9993919368272405	7.083251035642776	-5.733008765900665	-4.004195844618952	0.007688584719523808	6.9929273545699395
15.66451319834891	14.135616681878822	0.639828125405961	0.6306306306306306	-4.109302983145779	5.68231021505096	0.9994693478851734	7.083357915898737	-5.692318116722135	-4.061520781747046	0.007733364687497504	6.99274598476561
15.622812796686889	14.192083994769675	0.6498336027032192	0.6406406406406406	-4.165870126035949	5.641084557796155	0.9995471819960948	7.08345985124793	-5.651057574728003	-4.11844315975503	0.007775627681051614	6.992573648765493
15.580550348355954	14.248132975694297	0.6598398631011133	0.6506506506506506	-4.222018588260326	5.599293194369747	0.9996254137496204	7.0835567481276795	-5.609231376215295	-4.17495720629816	0.007815352177208936	6.992410556172222
