Fotograma	Hora-Minuto-Segundo	Tiempo	fps	Exposición	Ganancia	Bitrate	WB
1	10-35-51	20.065255403518677	63.202447146753464	-1.0	-1.0	-1.0	WB
2	10-35-51	20.09848690032959	29.738189604441263	-1.0	-1.0	-1.0	WB
3	10-35-51	20.13498616218567	27.046764167247026	-1.0	-1.0	-1.0	WB
4	10-35-51	20.158273220062256	42.24509241073677	-1.0	-1.0	-1.0	WB
5	10-35-51	20.19460916519165	27.714078048393706	-1.0	-1.0	-1.0	WB
6	10-35-51	20.22133207321167	37.108211167045624	-1.0	-1.0	-1.0	WB
7	10-35-51	20.25807285308838	27.179968376577932	-1.0	-1.0	-1.0	WB
8	10-35-51	20.30057978630066	23.76699381218976	-1.0	-1.0	-1.0	WB
9	10-35-51	20.32125496864319	47.36222588586011	-1.0	-1.0	-1.0	WB
10	10-35-51	20.358721256256104	26.91451378996137	-1.0	-1.0	-1.0	WB
11	10-35-51	20.392515182495117	29.5074290859973	-1.0	-1.0	-1.0	WB
12	10-35-51	20.427967071533203	28.031732240838885	-1.0	-1.0	-1.0	WB
13	10-35-51	20.470078468322754	24.022910032303145	-1.0	-1.0	-1.0	WB
14	10-35-51	20.49285364151001	43.381124269535086	-1.0	-1.0	-1.0	WB
15	10-35-51	20.528947830200195	27.58031510560509	-1.0	-1.0	-1.0	WB
16	10-35-52	20.559101581573486	33.100295939707216	-1.0	-1.0	-1.0	WB
17	10-35-52	20.58651900291443	36.66125324499375	-1.0	-1.0	-1.0	WB
18	10-35-52	20.63103222846985	22.52567923910183	-1.0	-1.0	-1.0	WB
19	10-35-52	20.65719723701477	37.833217574844625	-1.0	-1.0	-1.0	WB
20	10-35-52	20.695754289627075	26.12996754237869	-1.0	-1.0	-1.0	WB
21	10-35-52	20.727493047714233	31.378754666447215	-1.0	-1.0	-1.0	WB
22	10-35-52	20.76607847213745	25.97478263023607	-1.0	-1.0	-1.0	WB
23	10-35-52	20.792235851287842	37.83799583216808	-1.0	-1.0	-1.0	WB
24	10-35-52	20.840198040008545	20.956326663169204	-1.0	-1.0	-1.0	WB
25	10-35-52	20.866032600402832	39.241645148010925	-1.0	-1.0	-1.0	WB
26	10-35-52	20.900887489318848	28.826831615120273	-1.0	-1.0	-1.0	WB
27	10-35-52	20.935962677001953	28.6312340437151	-1.0	-1.0	-1.0	WB
28	10-35-52	20.960486888885498	39.37980827911257	-1.0	-1.0	-1.0	WB
29	10-35-52	20.989543437957764	34.59819020201437	-1.0	-1.0	-1.0	WB
30	10-35-52	21.029537439346313	24.925887407812397	-1.0	-1.0	-1.0	WB
31	10-35-52	21.066566705703735	27.07749515816656	-1.0	-1.0	-1.0	WB
32	10-35-52	21.095082759857178	35.3332490923029	-1.0	-1.0	-1.0	WB
33	10-35-52	21.12237787246704	36.18711714665332	-1.0	-1.0	-1.0	WB
34	10-35-52	21.16173219680786	25.413093398770034	-1.0	-1.0	-1.0	WB
35	10-35-52	21.198514938354492	27.655602589969803	-1.0	-1.0	-1.0	WB
36	10-35-52	21.233807802200317	28.143835846233333	-1.0	-1.0	-1.0	WB
37	10-35-52	21.261226177215576	36.18742936025193	-1.0	-1.0	-1.0	WB
38	10-35-52	21.292945623397827	31.267641752769453	-1.0	-1.0	-1.0	WB
39	10-35-52	21.328354358673096	28.325920323083885	-1.0	-1.0	-1.0	WB
40	10-35-52	21.35905909538269	32.83752319363653	-1.0	-1.0	-1.0	WB
41	10-35-52	21.39547634124756	27.30026816631519	-1.0	-1.0	-1.0	WB
42	10-35-52	21.427586555480957	31.212496000119067	-1.0	-1.0	-1.0	WB
43	10-35-52	21.462581872940063	28.51677295658204	-1.0	-1.0	-1.0	WB
44	10-35-52	21.492921829223633	32.8018268839741	-1.0	-1.0	-1.0	WB
45	10-35-52	21.527347326278687	29.144314352221798	-1.0	-1.0	-1.0	WB
46	10-35-53	21.559361457824707	31.24202246521467	-1.0	-1.0	-1.0	WB
47	10-35-53	21.596815824508667	26.751093819758914	-1.0	-1.0	-1.0	WB
48	10-35-53	21.627668380737305	32.74165320093987	-1.0	-1.0	-1.0	WB
49	10-35-53	21.655423879623413	35.383623816835104	-1.0	-1.0	-1.0	WB
50	10-35-53	21.698399543762207	23.649200755546786	-1.0	-1.0	-1.0	WB
51	10-35-53	21.72611904144287	35.32610691394834	-1.0	-1.0	-1.0	WB
52	10-35-53	21.759838581085205	29.708279325414534	-1.0	-1.0	-1.0	WB
53	10-35-53	21.79190731048584	31.332810410643717	-1.0	-1.0	-1.0	WB
54	10-35-53	21.8292453289032	26.65724345692822	-1.0	-1.0	-1.0	WB
55	10-35-53	21.85698390007019	36.00415468475042	-1.0	-1.0	-1.0	WB
56	10-35-53	21.89279317855835	28.158384467688013	-1.0	-1.0	-1.0	WB
57	10-35-53	21.93118667602539	26.258547182450496	-1.0	-1.0	-1.0	WB
58	10-35-53	21.958592891693115	35.71261686221753	-1.0	-1.0	-1.0	WB
59	10-35-53	21.99582576751709	27.07924333397895	-1.0	-1.0	-1.0	WB
60	10-35-53	22.02539372444153	33.50671843295148	-1.0	-1.0	-1.0	WB
61	10-35-53	22.065065622329712	25.558349125875193	-1.0	-1.0	-1.0	WB
62	10-35-53	22.093613624572754	34.38630550272185	-1.0	-1.0	-1.0	WB
63	10-35-53	22.133954763412476	25.364683115626512	-1.0	-1.0	-1.0	WB
64	10-35-53	22.17038369178772	26.881394603601873	-1.0	-1.0	-1.0	WB
65	10-35-53	22.1901216506958	50.12852720775418	-1.0	-1.0	-1.0	WB
66	10-35-53	22.229857206344604	25.16501871940098	-1.0	-1.0	-1.0	WB
67	10-35-53	22.264569997787476	28.930424406293326	-1.0	-1.0	-1.0	WB
68	10-35-53	22.292789936065674	35.7114005959983	-1.0	-1.0	-1.0	WB
69	10-35-53	22.328157901763916	28.03997780496447	-1.0	-1.0	-1.0	WB
70	10-35-53	22.357486724853516	34.17365869556361	-1.0	-1.0	-1.0	WB
71	10-35-53	22.389623165130615	31.188126468576186	-1.0	-1.0	-1.0	WB
72	10-35-53	22.426732778549194	26.75058197751175	-1.0	-1.0	-1.0	WB
73	10-35-53	22.461183071136475	29.14309933922082	-1.0	-1.0	-1.0	WB
74	10-35-53	22.50046706199646	25.673963077224425	-1.0	-1.0	-1.0	WB
75	10-35-53	22.533811569213867	30.086321543085454	-1.0	-1.0	-1.0	WB
76	10-35-54	22.5608172416687	36.3004915876203	-1.0	-1.0	-1.0	WB
77	10-35-54	22.591254711151123	32.92464930803589	-1.0	-1.0	-1.0	WB
78	10-35-54	22.632145643234253	24.725900773438973	-1.0	-1.0	-1.0	WB
79	10-35-54	22.663678646087646	31.5389659217373	-1.0	-1.0	-1.0	WB
80	10-35-54	22.696063995361328	30.64331689497717	-1.0	-1.0	-1.0	WB
81	10-35-54	22.728621006011963	30.94673621922336	-1.0	-1.0	-1.0	WB
82	10-35-54	22.760289430618286	31.365848551472457	-1.0	-1.0	-1.0	WB
83	10-35-54	22.798845529556274	25.97977020037784	-1.0	-1.0	-1.0	WB
84	10-35-54	22.830827236175537	31.194621288748735	-1.0	-1.0	-1.0	WB
85	10-35-54	22.8585844039917	35.90614058366791	-1.0	-1.0	-1.0	WB
86	10-35-54	22.897100687026978	26.029589911627443	-1.0	-1.0	-1.0	WB
87	10-35-54	22.925732374191284	34.81443607025466	-1.0	-1.0	-1.0	WB
88	10-35-54	22.967294454574585	24.4965775026282	-1.0	-1.0	-1.0	WB
89	10-35-54	22.993534088134766	37.57932838762857	-1.0	-1.0	-1.0	WB
90	10-35-54	23.0267493724823	29.82828290011734	-1.0	-1.0	-1.0	WB
91	10-35-54	23.054612398147583	35.83282643611386	-1.0	-1.0	-1.0	WB
92	10-35-54	23.092618942260742	26.315715504693067	-1.0	-1.0	-1.0	WB
93	10-35-54	23.124037742614746	31.837016008440678	-1.0	-1.0	-1.0	WB
94	10-35-54	23.161197423934937	26.894839437775726	-1.0	-1.0	-1.0	WB
95	10-35-54	23.191699028015137	32.893406110797414	-1.0	-1.0	-1.0	WB
96	10-35-54	23.231544733047485	25.06695991011451	-1.0	-1.0	-1.0	WB
97	10-35-54	23.25972318649292	35.8723604423424	-1.0	-1.0	-1.0	WB
98	10-35-54	23.291002988815308	31.646048680378456	-1.0	-1.0	-1.0	WB
99	10-35-54	23.327824592590332	27.213474689539726	-1.0	-1.0	-1.0	WB
100	10-35-54	23.36886239051819	24.787565746705276	-1.0	-1.0	-1.0	WB
101	10-35-54	23.40286922454834	29.324645179333007	-1.0	-1.0	-1.0	WB
102	10-35-54	23.43903136253357	27.935953110430265	-1.0	-1.0	-1.0	WB
103	10-35-54	23.459330797195435	47.33176098854596	-1.0	-1.0	-1.0	WB
104	10-35-54	23.490108251571655	32.199972362542034	-1.0	-1.0	-1.0	WB
105	10-35-54	23.52114748954773	32.27380732533087	-1.0	-1.0	-1.0	WB
106	10-35-55	23.55898356437683	26.563712823630745	-1.0	-1.0	-1.0	WB
107	10-35-55	23.59771156311035	25.825086816245104	-1.0	-1.0	-1.0	WB
108	10-35-55	23.628372192382812	32.95880055634572	-1.0	-1.0	-1.0	WB
109	10-35-55	23.66704225540161	25.53127872365033	-1.0	-1.0	-1.0	WB
110	10-35-55	23.7011661529541	29.587985073047538	-1.0	-1.0	-1.0	WB
111	10-35-55	23.72471594810486	42.171186116892386	-1.0	-1.0	-1.0	WB
112	10-35-55	23.755980491638184	31.784180294327154	-1.0	-1.0	-1.0	WB
113	10-35-55	23.791200160980225	28.65509796955702	-1.0	-1.0	-1.0	WB
114	10-35-55	23.838288068771362	21.21120663497522	-1.0	-1.0	-1.0	WB
115	10-35-55	23.867136240005493	34.42497065799949	-1.0	-1.0	-1.0	WB
116	10-35-55	23.893556118011475	37.76542831931714	-1.0	-1.0	-1.0	WB
117	10-35-55	23.92592763900757	30.85884975610474	-1.0	-1.0	-1.0	WB
118	10-35-55	23.957709550857544	31.503195908035963	-1.0	-1.0	-1.0	WB
119	10-35-55	23.993624210357666	27.999919891586615	-1.0	-1.0	-1.0	WB
120	10-35-55	24.03472876548767	24.395558631760785	-1.0	-1.0	-1.0	WB
121	10-35-55	24.065561294555664	32.588002206562194	-1.0	-1.0	-1.0	WB
122	10-35-55	24.096031188964844	32.36046045119279	-1.0	-1.0	-1.0	WB
123	10-35-55	24.126866102218628	32.4820060870306	-1.0	-1.0	-1.0	WB
124	10-35-55	24.158552408218384	31.485223135532785	-1.0	-1.0	-1.0	WB
125	10-35-55	24.19258403778076	29.290036941598753	-1.0	-1.0	-1.0	WB
126	10-35-55	24.226656198501587	29.70407144324129	-1.0	-1.0	-1.0	WB
127	10-35-55	24.25828504562378	31.307084263247074	-1.0	-1.0	-1.0	WB
128	10-35-55	24.294283390045166	27.79065098558887	-1.0	-1.0	-1.0	WB
129	10-35-55	24.327454328536987	30.41532693744063	-1.0	-1.0	-1.0	WB
130	10-35-55	24.358953714370728	31.497754614679863	-1.0	-1.0	-1.0	WB
131	10-35-55	24.393251180648804	29.234507322037206	-1.0	-1.0	-1.0	WB
132	10-35-55	24.436379194259644	23.224274640088595	-1.0	-1.0	-1.0	WB
133	10-35-55	24.462875604629517	37.49232598260497	-1.0	-1.0	-1.0	WB
134	10-35-55	24.500348806381226	26.704766270644715	-1.0	-1.0	-1.0	WB
135	10-35-55	24.52643609046936	38.664306784660766	-1.0	-1.0	-1.0	WB
136	10-35-56	24.558331966400146	31.062936027135514	-1.0	-1.0	-1.0	WB
137	10-35-56	24.595877170562744	26.615968423590928	-1.0	-1.0	-1.0	WB
138	10-35-56	24.62674880027771	32.45410792491373	-1.0	-1.0	-1.0	WB
139	10-35-56	24.66240954399109	28.02630031538996	-1.0	-1.0	-1.0	WB
140	10-35-56	24.698246479034424	27.94060553575592	-1.0	-1.0	-1.0	WB
141	10-35-56	24.72706365585327	34.75616102355028	-1.0	-1.0	-1.0	WB
142	10-35-56	24.762583255767822	28.2007933839844	-1.0	-1.0	-1.0	WB
143	10-35-56	24.79281997680664	32.85861790719719	-1.0	-1.0	-1.0	WB
144	10-35-56	24.828487157821655	28.26198048622716	-1.0	-1.0	-1.0	WB
145	10-35-56	24.86175274848938	30.067557492687964	-1.0	-1.0	-1.0	WB
146	10-35-56	24.89918804168701	26.551773471674462	-1.0	-1.0	-1.0	WB
147	10-35-56	24.924286127090454	39.798309121445314	-1.0	-1.0	-1.0	WB
148	10-35-56	24.96998167037964	22.253310696095078	-1.0	-1.0	-1.0	WB
149	10-35-56	25.001304626464844	31.234577462691014	-1.0	-1.0	-1.0	WB
150	10-35-56	25.02833580970764	36.89408453182038	-1.0	-1.0	-1.0	WB
151	10-35-56	25.065218448638916	27.177678854913854	-1.0	-1.0	-1.0	WB
152	10-35-56	25.092555284500122	36.73928734101818	-1.0	-1.0	-1.0	WB
153	10-35-56	25.130712509155273	26.178568084933747	-1.0	-1.0	-1.0	WB
154	10-35-56	25.158977270126343	35.543141874141995	-1.0	-1.0	-1.0	WB
155	10-35-56	25.19916319847107	24.743112663260852	-1.0	-1.0	-1.0	WB
156	10-35-56	25.226618766784668	36.38046664931911	-1.0	-1.0	-1.0	WB
157	10-35-56	25.257750749588013	32.183665326417234	-1.0	-1.0	-1.0	WB
158	10-35-56	25.29739737510681	25.193284680301527	-1.0	-1.0	-1.0	WB
159	10-35-56	25.326776027679443	34.05407336440251	-1.0	-1.0	-1.0	WB
160	10-35-56	25.36593198776245	25.556947524921398	-1.0	-1.0	-1.0	WB
161	10-35-56	25.401201725006104	28.360203929841642	-1.0	-1.0	-1.0	WB
162	10-35-56	25.42760396003723	37.77291066282421	-1.0	-1.0	-1.0	WB
163	10-35-56	25.466241121292114	25.90915773542947	-1.0	-1.0	-1.0	WB
164	10-35-56	25.50348997116089	27.0495550109635	-1.0	-1.0	-1.0	WB
165	10-35-56	25.5312716960907	35.61225026957725	-1.0	-1.0	-1.0	WB
166	10-35-57	25.562061071395874	32.439549560697934	-1.0	-1.0	-1.0	WB
167	10-35-57	25.591407299041748	34.08673038163968	-1.0	-1.0	-1.0	WB
168	10-35-57	25.626349449157715	28.813365574851616	-1.0	-1.0	-1.0	WB
169	10-35-57	25.658596754074097	30.755215322231756	-1.0	-1.0	-1.0	WB
170	10-35-57	25.70276951789856	22.924078375645614	-1.0	-1.0	-1.0	WB
171	10-35-57	25.730655193328857	35.418881945617294	-1.0	-1.0	-1.0	WB
172	10-35-57	25.761110544204712	32.6710079451628	-1.0	-1.0	-1.0	WB
173	10-35-57	25.800413370132446	25.49573886085952	-1.0	-1.0	-1.0	WB
174	10-35-57	25.830867290496826	32.790799853022804	-1.0	-1.0	-1.0	WB
175	10-35-57	25.866966247558594	27.67129360848683	-1.0	-1.0	-1.0	WB
176	10-35-57	25.903587818145752	27.561647796345092	-1.0	-1.0	-1.0	WB
177	10-35-57	25.931346893310547	35.58837903882704	-1.0	-1.0	-1.0	WB
178	10-35-57	25.961754322052002	32.97201433872083	-1.0	-1.0	-1.0	WB
179	10-35-57	25.993398189544678	31.868704981308696	-1.0	-1.0	-1.0	WB
180	10-35-57	26.033344507217407	24.825711749038177	-1.0	-1.0	-1.0	WB
181	10-35-57	26.06952476501465	27.852658560718247	-1.0	-1.0	-1.0	WB
182	10-35-57	26.103954076766968	29.00504819993638	-1.0	-1.0	-1.0	WB
183	10-35-57	26.135514736175537	31.478134263949865	-1.0	-1.0	-1.0	WB
184	10-35-57	26.18317937850952	21.152586137335593	-1.0	-1.0	-1.0	WB
185	10-35-57	26.198753356933594	62.42359839859505	-1.0	-1.0	-1.0	WB
