|1| |14-46-19| |0.019629478454589844| |5.62735187450523e-10| |-1.0| |-1.0| |-1.0| |WB|
|2| |14-46-19| |0.05278968811035156| |30.093660986547086| |-1.0| |-1.0| |-1.0| |WB|
|3| |14-46-20| |0.08516883850097656| |30.684341439147865| |-1.0| |-1.0| |-1.0| |WB|
|4| |14-46-20| |0.11462855339050293| |33.95372783939124| |-1.0| |-1.0| |-1.0| |WB|
|5| |14-46-20| |0.14857172966003418| |29.447144311440304| |-1.0| |-1.0| |-1.0| |WB|
|6| |14-46-20| |0.18240976333618164| |29.789302480841485| |-1.0| |-1.0| |-1.0| |WB|
|7| |14-46-20| |0.2176342010498047| |28.17635480555425| |-1.0| |-1.0| |-1.0| |WB|
|8| |14-46-20| |0.248488187789917| |32.40095789880262| |-1.0| |-1.0| |-1.0| |WB|
|9| |14-46-20| |0.28243565559387207| |29.6880923562596| |-1.0| |-1.0| |-1.0| |WB|
|10| |14-46-20| |0.31978440284729004| |26.58661257606491| |-1.0| |-1.0| |-1.0| |WB|
|11| |14-46-20| |0.35060667991638184| |32.94016382499156| |-1.0| |-1.0| |-1.0| |WB|
|12| |14-46-20| |0.3810453414916992| |32.35521819289841| |-1.0| |-1.0| |-1.0| |WB|
|13| |14-46-20| |0.41697025299072266| |27.90918527587767| |-1.0| |-1.0| |-1.0| |WB|
|14| |14-46-20| |0.4484543800354004| |31.684537344100562| |-1.0| |-1.0| |-1.0| |WB|
|15| |14-46-20| |0.4832115173339844| |28.78113784987408| |-1.0| |-1.0| |-1.0| |WB|
|16| |14-46-20| |0.5165097713470459| |30.00689665040278| |-1.0| |-1.0| |-1.0| |WB|
|17| |14-46-20| |0.5506012439727783| |29.522798620398394| |-1.0| |-1.0| |-1.0| |WB|
|18| |14-46-20| |0.5839369297027588| |29.927249375668925| |-1.0| |-1.0| |-1.0| |WB|
|19| |14-46-20| |0.6176390647888184| |29.660380027013456| |-1.0| |-1.0| |-1.0| |WB|
|20| |14-46-20| |0.6488432884216309| |32.063847841542376| |-1.0| |-1.0| |-1.0| |WB|
|21| |14-46-20| |0.6817700862884521| |30.241423565547176| |-1.0| |-1.0| |-1.0| |WB|
|22| |14-46-20| |0.7201993465423584| |26.31076317011053| |-1.0| |-1.0| |-1.0| |WB|
|23| |14-46-20| |0.75032639503479| |32.75008979464356| |-1.0| |-1.0| |-1.0| |WB|
|24| |14-46-20| |0.7847628593444824| |29.155051368672755| |-1.0| |-1.0| |-1.0| |WB|
|25| |14-46-20| |0.8199536800384521| |28.32037379643759| |-1.0| |-1.0| |-1.0| |WB|
|26| |14-46-20| |0.8510003089904785| |32.46817668096175| |-1.0| |-1.0| |-1.0| |WB|
|27| |14-46-20| |0.8840193748474121| |30.021716568009218| |-1.0| |-1.0| |-1.0| |WB|
|28| |14-46-20| |0.9206247329711914| |27.28251027735859| |-1.0| |-1.0| |-1.0| |WB|
|29| |14-46-20| |0.9498586654663086| |34.2809131106407| |-1.0| |-1.0| |-1.0| |WB|
|30| |14-46-20| |0.9835989475250244| |29.62769572004775| |-1.0| |-1.0| |-1.0| |WB|
|31| |14-46-20| |1.018237590789795| |29.061923601920693| |-1.0| |-1.0| |-1.0| |WB|
|32| |14-46-20| |1.051368236541748| |30.033970154383756| |-1.0| |-1.0| |-1.0| |WB|
|33| |14-46-21| |1.0817859172821045| |32.78003641962283| |-1.0| |-1.0| |-1.0| |WB|
|34| |14-46-21| |1.116931438446045| |28.466259001106263| |-1.0| |-1.0| |-1.0| |WB|
|35| |14-46-21| |1.16715669631958| |19.93774777772496| |-1.0| |-1.0| |-1.0| |WB|
|36| |14-46-21| |1.1842536926269531| |58.25017707103673| |-1.0| |-1.0| |-1.0| |WB|
|37| |14-46-21| |1.2210707664489746| |27.403721513694332| |-1.0| |-1.0| |-1.0| |WB|
|38| |14-46-21| |1.2518250942230225| |32.24502598480888| |-1.0| |-1.0| |-1.0| |WB|
|39| |14-46-21| |1.2877018451690674| |27.821251135918917| |-1.0| |-1.0| |-1.0| |WB|
|40| |14-46-21| |1.3314433097839355| |22.95833424561557| |-1.0| |-1.0| |-1.0| |WB|
|41| |14-46-21| |1.3511326313018799| |50.53073911210168| |-1.0| |-1.0| |-1.0| |WB|
|42| |14-46-21| |1.3847391605377197| |29.848023796985526| |-1.0| |-1.0| |-1.0| |WB|
|43| |14-46-21| |1.4176349639892578| |30.241423565547176| |-1.0| |-1.0| |-1.0| |WB|
|44| |14-46-21| |1.4521777629852295| |29.124684054106602| |-1.0| |-1.0| |-1.0| |WB|
|45| |14-46-21| |1.4843575954437256| |30.965242299855298| |-1.0| |-1.0| |-1.0| |WB|
|46| |14-46-21| |1.5188133716583252| |29.113161054772366| |-1.0| |-1.0| |-1.0| |WB|
|47| |14-46-21| |1.5494928359985352| |32.366703450191764| |-1.0| |-1.0| |-1.0| |WB|
|48| |14-46-21| |1.5847182273864746| |28.458919399379838| |-1.0| |-1.0| |-1.0| |WB|
|49| |14-46-21| |1.6170051097869873| |30.951988783115638| |-1.0| |-1.0| |-1.0| |WB|
|50| |14-46-21| |1.652085304260254| |28.571747763949347| |-1.0| |-1.0| |-1.0| |WB|
|51| |14-46-21| |1.6818253993988037| |33.45140168281692| |-1.0| |-1.0| |-1.0| |WB|
|52| |14-46-21| |1.7176752090454102| |27.965568972069796| |-1.0| |-1.0| |-1.0| |WB|
|53| |14-46-21| |1.7521603107452393| |28.919054579552665| |-1.0| |-1.0| |-1.0| |WB|
|54| |14-46-21| |1.7841367721557617| |31.43496117756393| |-1.0| |-1.0| |-1.0| |WB|
|55| |14-46-21| |1.8210268020629883| |27.011231324059764| |-1.0| |-1.0| |-1.0| |WB|
|56| |14-46-21| |1.8500988483428955| |34.35054011776943| |-1.0| |-1.0| |-1.0| |WB|
|57| |14-46-21| |1.8827717304229736| |30.711077592203438| |-1.0| |-1.0| |-1.0| |WB|
|58| |14-46-21| |1.9170255661010742| |29.115788304548232| |-1.0| |-1.0| |-1.0| |WB|
|59| |14-46-21| |1.9493625164031982| |30.905235235604025| |-1.0| |-1.0| |-1.0| |WB|
|60| |14-46-21| |1.984205722808838| |28.685278146329452| |-1.0| |-1.0| |-1.0| |WB|
|61| |14-46-21| |2.027505874633789| |23.17679173343648| |-1.0| |-1.0| |-1.0| |WB|
|62| |14-46-21| |2.053422689437866| |38.76328752437548| |-1.0| |-1.0| |-1.0| |WB|
|63| |14-46-22| |2.0857479572296143| |31.08089041704953| |-1.0| |-1.0| |-1.0| |WB|
|64| |14-46-22| |2.118001937866211| |30.65832407461552| |-1.0| |-1.0| |-1.0| |WB|
|65| |14-46-22| |2.149291515350342| |31.943946017577797| |-1.0| |-1.0| |-1.0| |WB|
|66| |14-46-22| |2.1851248741149902| |28.086355600792842| |-1.0| |-1.0| |-1.0| |WB|
|67| |14-46-22| |2.2191383838653564| |29.203974349155068| |-1.0| |-1.0| |-1.0| |WB|
|68| |14-46-22| |2.253894567489624| |28.756077829121473| |-1.0| |-1.0| |-1.0| |WB|
|69| |14-46-22| |2.282802104949951| |34.57622871086344| |-1.0| |-1.0| |-1.0| |WB|
|70| |14-46-22| |2.3179283142089844| |28.485591844773605| |-1.0| |-1.0| |-1.0| |WB|
|71| |14-46-22| |2.351816415786743| |29.496223575577716| |-1.0| |-1.0| |-1.0| |WB|
|72| |14-46-22| |2.3841261863708496| |30.96249926179649| |-1.0| |-1.0| |-1.0| |WB|
|73| |14-46-22| |2.4198219776153564| |28.02161931040012| |-1.0| |-1.0| |-1.0| |WB|
