|1| |14-46-19| |0.016641855239868164| |5.627351874515512e-10| |-1.0| |-1.0| |-1.0| |WB|
|2| |14-46-19| |0.02939295768737793| |75.24360009328525| |-1.0| |-1.0| |-1.0| |WB|
|3| |14-46-19| |0.04075813293457031| |87.96225069731351| |-1.0| |-1.0| |-1.0| |WB|
|4| |14-46-19| |0.05790305137634277| |58.18553097038219| |-1.0| |-1.0| |-1.0| |WB|
|5| |14-46-19| |0.06819915771484375| |97.8217692469156| |-1.0| |-1.0| |-1.0| |WB|
|6| |14-46-20| |0.09484291076660156| |37.60999273679397| |-1.0| |-1.0| |-1.0| |WB|
|7| |14-46-20| |0.12793231010437012| |30.124569064582854| |-1.0| |-1.0| |-1.0| |WB|
|8| |14-46-20| |0.16310977935791016| |28.568050239071503| |-1.0| |-1.0| |-1.0| |WB|
|9| |14-46-20| |0.1942281723022461| |32.19428773190258| |-1.0| |-1.0| |-1.0| |WB|
|10| |14-46-20| |0.23096632957458496| |27.23574025974026| |-1.0| |-1.0| |-1.0| |WB|
|11| |14-46-20| |0.26352429389953613| |30.447783730417992| |-1.0| |-1.0| |-1.0| |WB|
|12| |14-46-20| |0.2943861484527588| |32.475969988617976| |-1.0| |-1.0| |-1.0| |WB|
|13| |14-46-20| |0.32959437370300293| |28.370946576658234| |-1.0| |-1.0| |-1.0| |WB|
|14| |14-46-20| |0.36109185218811035| |31.7332001755262| |-1.0| |-1.0| |-1.0| |WB|
|15| |14-46-20| |0.3962738513946533| |28.4527416170894| |-1.0| |-1.0| |-1.0| |WB|
|16| |14-46-20| |0.43076252937316895| |29.070987953811393| |-1.0| |-1.0| |-1.0| |WB|
|17| |14-46-20| |0.46468520164489746| |29.370437023395212| |-1.0| |-1.0| |-1.0| |WB|
|18| |14-46-20| |0.4952564239501953| |32.74778847430102| |-1.0| |-1.0| |-1.0| |WB|
|19| |14-46-20| |0.5327250957489014| |26.693039565712684| |-1.0| |-1.0| |-1.0| |WB|
|20| |14-46-20| |0.5630292892456055| |33.28707025173804| |-1.0| |-1.0| |-1.0| |WB|
|21| |14-46-20| |0.5975503921508789| |28.70196328002573| |-1.0| |-1.0| |-1.0| |WB|
|22| |14-46-20| |0.6305110454559326| |30.483854321866982| |-1.0| |-1.0| |-1.0| |WB|
|23| |14-46-20| |0.6616685390472412| |32.0200320635163| |-1.0| |-1.0| |-1.0| |WB|
|24| |14-46-20| |0.6953866481781006| |29.62476603499057| |-1.0| |-1.0| |-1.0| |WB|
|25| |14-46-20| |0.7321388721466064| |27.1977693479882| |-1.0| |-1.0| |-1.0| |WB|
|26| |14-46-20| |0.7622570991516113| |33.219315544784216| |-1.0| |-1.0| |-1.0| |WB|
|27| |14-46-20| |0.797421932220459| |28.584404432510528| |-1.0| |-1.0| |-1.0| |WB|
|28| |14-46-20| |0.8305361270904541| |30.25975037876055| |-1.0| |-1.0| |-1.0| |WB|
|29| |14-46-20| |0.8630247116088867| |30.508688599713413| |-1.0| |-1.0| |-1.0| |WB|
|30| |14-46-20| |0.8980376720428467| |28.570969258121426| |-1.0| |-1.0| |-1.0| |WB|
|31| |14-46-20| |0.9282736778259277| |33.04110538671204| |-1.0| |-1.0| |-1.0| |WB|
|32| |14-46-20| |0.9635014533996582| |28.408032781333603| |-1.0| |-1.0| |-1.0| |WB|
|33| |14-46-20| |0.9955887794494629| |31.161248142644872| |-1.0| |-1.0| |-1.0| |WB|
|34| |14-46-20| |1.0322258472442627| |27.29067603617672| |-1.0| |-1.0| |-1.0| |WB|
|35| |14-46-20| |1.0642600059509277| |31.310356153748536| |-1.0| |-1.0| |-1.0| |WB|
|36| |14-46-21| |1.0968453884124756| |30.604188252462606| |-1.0| |-1.0| |-1.0| |WB|
|37| |14-46-21| |1.127673625946045| |32.477981772144055| |-1.0| |-1.0| |-1.0| |WB|
