Fotograma	Hora-Minuto-Segundo	Tiempo	fps	Exposición	Ganancia	Bitrate	WB
1	9-43-24	0.03396868705749512	33.47062156360473	-1.0	-1.0	-1.0	WB
2	9-43-24	0.07191872596740723	26.616137322714724	-1.0	-1.0	-1.0	WB
3	9-43-24	0.10223865509033203	32.35596698295148	-1.0	-1.0	-1.0	WB
4	9-43-24	0.1333937644958496	32.12598232203312	-1.0	-1.0	-1.0	WB
5	9-43-24	0.1714162826538086	26.28322920648448	-1.0	-1.0	-1.0	WB
6	9-43-24	0.20098495483398438	33.79205775009869	-1.0	-1.0	-1.0	WB
7	9-43-24	0.23360586166381836	30.67671108640639	-1.0	-1.0	-1.0	WB
8	9-43-24	0.272935152053833	25.53874069157843	-1.0	-1.0	-1.0	WB
9	9-43-24	0.3011496067047119	35.23085710445856	-1.0	-1.0	-1.0	WB
10	9-43-24	0.3342559337615967	30.200269291417957	-1.0	-1.0	-1.0	WB
11	9-43-24	0.3682286739349365	29.437637299008287	-1.0	-1.0	-1.0	WB
12	9-43-24	0.3998265266418457	31.654646722313625	-1.0	-1.0	-1.0	WB
13	9-43-24	0.43358683586120605	29.593204075297038	-1.0	-1.0	-1.0	WB
14	9-43-25	0.46991467475891113	27.621181289553576	-1.0	-1.0	-1.0	WB
15	9-43-25	0.5016129016876221	31.447924242537844	-1.0	-1.0	-1.0	WB
16	9-43-25	0.5410609245300293	25.348280926106113	-1.0	-1.0	-1.0	WB
17	9-43-25	0.5671970844268799	38.256282094548375	-1.0	-1.0	-1.0	WB
18	9-43-25	0.6046969890594482	26.75041136778193	-1.0	-1.0	-1.0	WB
19	9-43-25	0.6517252922058105	21.279757284262544	-1.0	-1.0	-1.0	WB
20	9-43-25	0.6823158264160156	33.53511577331457	-1.0	-1.0	-1.0	WB
21	9-43-25	0.7072920799255371	38.6141169755388	-1.0	-1.0	-1.0	WB
22	9-43-25	0.737511157989502	33.34157935738247	-1.0	-1.0	-1.0	WB
23	9-43-25	0.773829460144043	27.356178500150012	-1.0	-1.0	-1.0	WB
24	9-43-25	0.8075244426727295	29.68767208612623	-1.0	-1.0	-1.0	WB
25	9-43-25	0.8358297348022461	35.29697296114585	-1.0	-1.0	-1.0	WB
26	9-43-25	0.8694636821746826	29.73650291742586	-1.0	-1.0	-1.0	WB
27	9-43-25	0.903662919998169	29.380518079547205	-1.0	-1.0	-1.0	WB
28	9-43-25	0.9358398914337158	30.920500117952347	-1.0	-1.0	-1.0	WB
29	9-43-25	0.971306562423706	28.241048223111004	-1.0	-1.0	-1.0	WB
30	9-43-25	1.0027179718017578	31.85224787363305	-1.0	-1.0	-1.0	WB
31	9-43-25	1.0407845973968506	26.239983984384775	-1.0	-1.0	-1.0	WB
32	9-43-25	1.0751008987426758	29.108514004941288	-1.0	-1.0	-1.0	WB
33	9-43-25	1.1051268577575684	33.38483702789828	-1.0	-1.0	-1.0	WB
34	9-43-25	1.1387696266174316	29.700495680498513	-1.0	-1.0	-1.0	WB
