Fotograma	Hora-Minuto-Segundo	Tiempo	fps	Exposición	Ganancia	Bitrate	WB
68	13-4-4	22.29725456237793	29.959314285714285	-1.0	-1.0	-1.0	WB
69	13-4-4	22.328845977783203	31.625289349670123	-1.0	-1.0	-1.0	WB
70	13-4-4	22.36788320541382	25.612349704752656	-1.0	-1.0	-1.0	WB
71	13-4-4	22.397632837295532	33.647298543981385	-1.0	-1.0	-1.0	WB
72	13-4-4	22.429275512695312	31.56317445028069	-1.0	-1.0	-1.0	WB
73	13-4-4	22.462016820907593	30.532674290789178	-1.0	-1.0	-1.0	WB
74	13-4-4	22.497472763061523	28.231923858756378	-1.0	-1.0	-1.0	WB
75	13-4-4	22.529820919036865	30.9100181290256	-1.0	-1.0	-1.0	WB
76	13-4-4	22.56380867958069	29.40832825000175	-1.0	-1.0	-1.0	WB
77	13-4-4	22.600585222244263	27.313246029316957	-1.0	-1.0	-1.0	WB
78	13-4-4	22.629953384399414	33.89035318072737	-1.0	-1.0	-1.0	WB
79	13-4-4	22.668872833251953	25.701179570452528	-1.0	-1.0	-1.0	WB
80	13-4-4	22.69704532623291	35.55579668373402	-1.0	-1.0	-1.0	WB
81	13-4-4	22.730429887771606	29.895253029223092	-1.0	-1.0	-1.0	WB
82	13-4-4	22.764513969421387	29.30784280842976	-1.0	-1.0	-1.0	WB
83	13-4-4	22.79672145843506	31.083654473231753	-1.0	-1.0	-1.0	WB
84	13-4-4	22.830249786376953	29.83019216818628	-1.0	-1.0	-1.0	WB
85	13-4-4	22.8660728931427	27.878391492190097	-1.0	-1.0	-1.0	WB
86	13-4-5	22.897279262542725	32.063112510893326	-1.0	-1.0	-1.0	WB
87	13-4-5	22.930171728134155	30.41488582554404	-1.0	-1.0	-1.0	WB
88	13-4-5	22.965122938156128	28.61404538074252	-1.0	-1.0	-1.0	WB
89	13-4-5	22.997252225875854	31.131180880279075	-1.0	-1.0	-1.0	WB
90	13-4-5	23.031217098236084	29.73249780247824	-1.0	-1.0	-1.0	WB
91	13-4-5	23.068511247634888	26.603475834073322	-1.0	-1.0	-1.0	WB
92	13-4-5	23.098048448562622	33.823395642146345	-1.0	-1.0	-1.0	WB
93	13-4-5	23.129785776138306	31.503669152827538	-1.0	-1.0	-1.0	WB
94	13-4-5	23.16487717628479	28.469350492441983	-1.0	-1.0	-1.0	WB
95	13-4-5	23.197051525115967	31.102555356162963	-1.0	-1.0	-1.0	WB
96	13-4-5	23.232028484344482	28.605068608996916	-1.0	-1.0	-1.0	WB
97	13-4-5	23.26299810409546	32.289211535204544	-1.0	-1.0	-1.0	WB
98	13-4-5	23.29605484008789	30.257349175088912	-1.0	-1.0	-1.0	WB
99	13-4-5	23.329760313034058	29.666254075808265	-1.0	-1.0	-1.0	WB
100	13-4-5	23.365164041519165	28.21805851761651	-1.0	-1.0	-1.0	WB
101	13-4-5	23.397199869155884	31.215515829897445	-1.0	-1.0	-1.0	WB
102	13-4-5	23.437817096710205	24.68413773621549	-1.0	-1.0	-1.0	WB
103	13-4-5	23.467973232269287	33.15445663515351	-1.0	-1.0	-1.0	WB
104	13-4-5	23.49782156944275	33.410632637129794	-1.0	-1.0	-1.0	WB
105	13-4-5	23.534023761749268	27.64903953908423	-1.0	-1.0	-1.0	WB
106	13-4-5	23.571183443069458	26.944944816332825	-1.0	-1.0	-1.0	WB
107	13-4-5	23.600690126419067	33.96390078789891	-1.0	-1.0	-1.0	WB
108	13-4-5	23.635948657989502	28.238956702058182	-1.0	-1.0	-1.0	WB
109	13-4-5	23.662389278411865	37.91426970151682	-1.0	-1.0	-1.0	WB
110	13-4-5	23.701963186264038	25.22540640994028	-1.0	-1.0	-1.0	WB
111	13-4-5	23.731996774673462	33.292883110285594	-1.0	-1.0	-1.0	WB
112	13-4-5	23.7661190032959	29.298016205644036	-1.0	-1.0	-1.0	WB
113	13-4-5	23.800410747528076	29.178984861976847	-1.0	-1.0	-1.0	WB
114	13-4-5	23.836731672286987	27.54228228464862	-1.0	-1.0	-1.0	WB
115	13-4-5	23.87634587287903	25.317985090393265	-1.0	-1.0	-1.0	WB
116	13-4-6	23.904860496520996	34.926629416516086	-1.0	-1.0	-1.0	WB
117	13-4-6	23.937535285949707	30.603741645506815	-1.0	-1.0	-1.0	WB
118	13-4-6	23.9669930934906	33.932851156092745	-1.0	-1.0	-1.0	WB
119	13-4-6	24.000130653381348	30.211798602607505	-1.0	-1.0	-1.0	WB
120	13-4-6	24.031527042388916	31.82856015419873	-1.0	-1.0	-1.0	WB
121	13-4-6	24.0704128742218	25.754362696336685	-1.0	-1.0	-1.0	WB
122	13-4-6	24.097606420516968	36.69525201004366	-1.0	-1.0	-1.0	WB
123	13-4-6	24.13190221786499	29.152011787846565	-1.0	-1.0	-1.0	WB
124	13-4-6	24.163976192474365	31.17213291416765	-1.0	-1.0	-1.0	WB
125	13-4-6	24.199864864349365	27.86153938129812	-1.0	-1.0	-1.0	WB
126	13-4-6	24.23197865486145	31.11293756351579	-1.0	-1.0	-1.0	WB
127	13-4-6	24.26480197906494	30.482968131109416	-1.0	-1.0	-1.0	WB
128	13-4-6	24.298680782318115	29.514696465389243	-1.0	-1.0	-1.0	WB
129	13-4-6	24.333932638168335	28.49255809845999	-1.0	-1.0	-1.0	WB
130	13-4-6	24.36472249031067	32.30736761024456	-1.0	-1.0	-1.0	WB
131	13-4-6	24.396989107131958	30.998196706772696	-1.0	-1.0	-1.0	WB
132	13-4-6	24.43523859977722	26.163707816106292	-1.0	-1.0	-1.0	WB
133	13-4-6	24.464255571365356	34.42299295832444	-1.0	-1.0	-1.0	WB
134	13-4-6	24.499297857284546	28.54238856753998	-1.0	-1.0	-1.0	WB
135	13-4-6	24.534671306610107	28.285614091877747	-1.0	-1.0	-1.0	WB
136	13-4-6	24.564332008361816	33.68026145680261	-1.0	-1.0	-1.0	WB
137	13-4-6	24.601466417312622	26.956547446897392	-1.0	-1.0	-1.0	WB
138	13-4-6	24.63266634941101	32.04253693715717	-1.0	-1.0	-1.0	WB
139	13-4-6	24.664509534835815	31.392141306788414	-1.0	-1.0	-1.0	WB
140	13-4-6	24.699598789215088	28.499140467341157	-1.0	-1.0	-1.0	WB
141	13-4-6	24.731786489486694	31.067307621086314	-1.0	-1.0	-1.0	WB
142	13-4-6	24.765006065368652	30.095172492968256	-1.0	-1.0	-1.0	WB
143	13-4-6	24.79867696762085	29.70407144324129	-1.0	-1.0	-1.0	WB
144	13-4-6	24.833473920822144	28.748193943714103	-1.0	-1.0	-1.0	WB
145	13-4-6	24.86344838142395	33.36040786784064	-1.0	-1.0	-1.0	WB
146	13-4-7	24.902280807495117	25.764645900007984	-1.0	-1.0	-1.0	WB
147	13-4-7	24.932989835739136	32.56775916823903	-1.0	-1.0	-1.0	WB
148	13-4-7	24.965824365615845	30.458618060346392	-1.0	-1.0	-1.0	WB
149	13-4-7	25.004220485687256	26.027813114733753	-1.0	-1.0	-1.0	WB
150	13-4-7	25.033329248428345	34.378695605845756	-1.0	-1.0	-1.0	WB
151	13-4-7	25.06723690032959	29.487306754030133	-1.0	-1.0	-1.0	WB
152	13-4-7	25.101895570755005	28.82445434053549	-1.0	-1.0	-1.0	WB
153	13-4-7	25.133570909500122	31.65345227044609	-1.0	-1.0	-1.0	WB
154	13-4-7	25.168424606323242	28.638858352394934	-1.0	-1.0	-1.0	WB
155	13-4-7	25.20164656639099	30.10964745407427	-1.0	-1.0	-1.0	WB
156	13-4-7	25.233587741851807	31.292602678404894	-1.0	-1.0	-1.0	WB
157	13-4-7	25.26494860649109	31.88275537041823	-1.0	-1.0	-1.0	WB
158	13-4-7	25.30190944671631	27.074698546308966	-1.0	-1.0	-1.0	WB
159	13-4-7	25.334110736846924	31.288400856377702	-1.0	-1.0	-1.0	WB
160	13-4-7	25.368075609207153	29.228599303135887	-1.0	-1.0	-1.0	WB
