Fotograma	Hora-Minuto-Segundo	Tiempo	fps	Exposición	Ganancia	Bitrate	WB
1	9-43-44	20.058309078216553	39.8937006001693	-1.0	-1.0	-1.0	WB
2	9-43-44	20.090572357177734	30.874068839619586	-1.0	-1.0	-1.0	WB
3	9-43-44	20.12103009223938	32.775169568343074	-1.0	-1.0	-1.0	WB
4	9-43-44	20.15459632873535	29.786763818167614	-1.0	-1.0	-1.0	WB
5	9-43-44	20.187175512313843	30.693323185902877	-1.0	-1.0	-1.0	WB
6	9-43-44	20.22118878364563	29.382987964636488	-1.0	-1.0	-1.0	WB
7	9-43-44	20.259655237197876	26.01086498151961	-1.0	-1.0	-1.0	WB
8	9-43-44	20.293585777282715	29.686621462848407	-1.0	-1.0	-1.0	WB
9	9-43-44	20.32055163383484	36.75828403663293	-1.0	-1.0	-1.0	WB
10	9-43-44	20.3688907623291	20.72202679735979	-1.0	-1.0	-1.0	WB
11	9-43-44	20.39277195930481	41.644035822792354	-1.0	-1.0	-1.0	WB
12	9-43-44	20.42333698272705	32.71203175816377	-1.0	-1.0	-1.0	WB
13	9-43-45	20.456411361694336	30.232268481144043	-1.0	-1.0	-1.0	WB
14	9-43-45	20.488648176193237	31.066617287608324	-1.0	-1.0	-1.0	WB
15	9-43-45	20.526530981063843	26.397200614253705	-1.0	-1.0	-1.0	WB
16	9-43-45	20.55566096305847	34.34744582930704	-1.0	-1.0	-1.0	WB
17	9-43-45	20.590639114379883	28.587326794757324	-1.0	-1.0	-1.0	WB
18	9-43-45	20.623565196990967	30.37523808144377	-1.0	-1.0	-1.0	WB
19	9-43-45	20.66446828842163	24.570913053156964	-1.0	-1.0	-1.0	WB
20	9-43-45	20.688713788986206	40.90287976751217	-1.0	-1.0	-1.0	WB
21	9-43-45	20.720624923706055	31.29914108964457	-1.0	-1.0	-1.0	WB
22	9-43-45	20.76190996170044	24.330744197648315	-1.0	-1.0	-1.0	WB
23	9-43-45	20.787666082382202	38.592444010967775	-1.0	-1.0	-1.0	WB
24	9-43-45	20.82196021080017	29.135204223395387	-1.0	-1.0	-1.0	WB
25	9-43-45	20.85508894920349	30.195268742890875	-1.0	-1.0	-1.0	WB
26	9-43-45	20.88848090171814	29.958244348416127	-1.0	-1.0	-1.0	WB
27	9-43-45	20.922719717025757	29.198688451551373	-1.0	-1.0	-1.0	WB
28	9-43-45	20.961984634399414	25.44253703276839	-1.0	-1.0	-1.0	WB
29	9-43-45	20.988343954086304	37.98775495417165	-1.0	-1.0	-1.0	WB
30	9-43-45	21.02416729927063	27.898974983204624	-1.0	-1.0	-1.0	WB
31	9-43-45	21.061597108840942	26.790222341451575	-1.0	-1.0	-1.0	WB
32	9-43-45	21.09244656562805	32.29443242452474	-1.0	-1.0	-1.0	WB
33	9-43-45	21.124451398849487	31.26041752066362	-1.0	-1.0	-1.0	WB
34	9-43-45	21.15615940093994	31.551777573833633	-1.0	-1.0	-1.0	WB
35	9-43-45	21.19455122947693	26.17595406746341	-1.0	-1.0	-1.0	WB
36	9-43-45	21.228983640670776	28.909885444093685	-1.0	-1.0	-1.0	WB
37	9-43-45	21.262162685394287	30.1273820383712	-1.0	-1.0	-1.0	WB
38	9-43-45	21.289652585983276	36.3684794672586	-1.0	-1.0	-1.0	WB
39	9-43-45	21.32319474220276	29.77471107703666	-1.0	-1.0	-1.0	WB
40	9-43-45	21.3653826713562	24.037916864866723	-1.0	-1.0	-1.0	WB
41	9-43-45	21.39137578010559	37.691783714806924	-1.0	-1.0	-1.0	WB
42	9-43-45	21.423957347869873	30.681872380269635	-1.0	-1.0	-1.0	WB
43	9-43-46	21.45552921295166	31.68717042140731	-1.0	-1.0	-1.0	WB
44	9-43-46	21.496692657470703	24.353489020240847	-1.0	-1.0	-1.0	WB
45	9-43-46	21.523273468017578	37.4544934990713	-1.0	-1.0	-1.0	WB
46	9-43-46	21.55565094947815	30.894308464014497	-1.0	-1.0	-1.0	WB
