Fotograma	Hora-Minuto-Segundo	Tiempo	fps	Exposición	Ganancia	Bitrate	WB
1	10-27-9	0.03986763954162598	28.30680353370722	-1.0	-1.0	-1.0	WB
2	10-27-9	0.07468152046203613	28.182791869645555	-1.0	-1.0	-1.0	WB
3	10-27-9	0.1038668155670166	34.22217508016416	-1.0	-1.0	-1.0	WB
4	10-27-9	0.14122962951660156	26.84612282779147	-1.0	-1.0	-1.0	WB
5	10-27-9	0.1811668872833252	25.124770125614745	-1.0	-1.0	-1.0	WB
6	10-27-9	0.2054133415222168	40.826834348901045	-1.0	-1.0	-1.0	WB
7	10-27-9	0.2377185821533203	31.003466755368297	-1.0	-1.0	-1.0	WB
8	10-27-9	0.27532291412353516	26.702896105632412	-1.0	-1.0	-1.0	WB
9	10-27-9	0.3049943447113037	33.458339648529424	-1.0	-1.0	-1.0	WB
10	10-27-9	0.33833980560302734	29.97494407798352	-1.0	-1.0	-1.0	WB
11	10-27-9	0.37546706199645996	26.997843676178093	-1.0	-1.0	-1.0	WB
12	10-27-9	0.40700387954711914	31.846201738734294	-1.0	-1.0	-1.0	WB
13	10-27-9	0.4404170513153076	29.939212243208132	-1.0	-1.0	-1.0	WB
14	10-27-9	0.4734930992126465	30.043651106319885	-1.0	-1.0	-1.0	WB
15	10-27-9	0.5071835517883301	30.156841598182382	-1.0	-1.0	-1.0	WB
16	10-27-9	0.5378830432891846	32.0134333712419	-1.0	-1.0	-1.0	WB
17	10-27-9	0.5727996826171875	28.647073688811787	-1.0	-1.0	-1.0	WB
18	10-27-9	0.605921745300293	30.186358827466588	-1.0	-1.0	-1.0	WB
19	10-27-10	0.6373395919799805	31.81069684191366	-1.0	-1.0	-1.0	WB
20	10-27-10	0.6741757392883301	27.339060605665566	-1.0	-1.0	-1.0	WB
21	10-27-10	0.7053868770599365	31.798156234837457	-1.0	-1.0	-1.0	WB
22	10-27-10	0.73895263671875	29.795016054328986	-1.0	-1.0	-1.0	WB
23	10-27-10	0.7730436325073242	29.365296292147416	-1.0	-1.0	-1.0	WB
24	10-27-10	0.8063175678253174	30.000028610256777	-1.0	-1.0	-1.0	WB
25	10-27-10	0.8380200862884521	31.517399439430715	-1.0	-1.0	-1.0	WB
26	10-27-10	0.874922513961792	27.123196606289486	-1.0	-1.0	-1.0	WB
27	10-27-10	0.9091689586639404	29.320545263893745	-1.0	-1.0	-1.0	WB
28	10-27-10	0.9394931793212891	33.17989731906243	-1.0	-1.0	-1.0	WB
