Fotograma	Hora-Minuto-Segundo	Tiempo	fps	Exposición	Ganancia	Bitrate	WB
129	10-27-33	24.328516006469727	31.28676711920036	-1.0	-1.0	-1.0	WB
130	10-27-33	24.362314224243164	29.5138657265697	-1.0	-1.0	-1.0	WB
131	10-27-33	24.396981477737427	28.810001030325928	-1.0	-1.0	-1.0	WB
132	10-27-33	24.43239665031433	28.270933735954866	-1.0	-1.0	-1.0	WB
133	10-27-33	24.462186336517334	33.527341907738546	-1.0	-1.0	-1.0	WB
134	10-27-33	24.499765872955322	26.96035944540505	-1.0	-1.0	-1.0	WB
135	10-27-33	24.53268003463745	30.215280879450198	-1.0	-1.0	-1.0	WB
136	10-27-33	24.565030813217163	30.856352534392702	-1.0	-1.0	-1.0	WB
137	10-27-33	24.596113920211792	31.939810689999163	-1.0	-1.0	-1.0	WB
138	10-27-34	24.62954020500183	29.924046659294405	-1.0	-1.0	-1.0	WB
139	10-27-34	24.664690494537354	28.44579481719103	-1.0	-1.0	-1.0	WB
140	10-27-34	24.699329137802124	29.07521992000388	-1.0	-1.0	-1.0	WB
141	10-27-34	24.732300996780396	30.153806336585262	-1.0	-1.0	-1.0	WB
142	10-27-34	24.761915922164917	33.69839152861022	-1.0	-1.0	-1.0	WB
143	10-27-34	24.79945731163025	26.67741997036057	-1.0	-1.0	-1.0	WB
144	10-27-34	24.829314708709717	33.439667062641014	-1.0	-1.0	-1.0	WB
145	10-27-34	24.86205506324768	30.53089627963517	-1.0	-1.0	-1.0	WB
146	10-27-34	24.900642156600952	25.86665515476315	-1.0	-1.0	-1.0	WB
147	10-27-34	24.932942390441895	31.077205773391423	-1.0	-1.0	-1.0	WB
148	10-27-34	24.963841199874878	32.453605694831325	-1.0	-1.0	-1.0	WB
149	10-27-34	25.00190567970276	26.22193880740713	-1.0	-1.0	-1.0	WB
150	10-27-34	25.033061027526855	32.051351805719	-1.0	-1.0	-1.0	WB
151	10-27-34	25.068620443344116	28.11893029772799	-1.0	-1.0	-1.0	WB
152	10-27-34	25.09945583343506	32.903986004659885	-1.0	-1.0	-1.0	WB
153	10-27-34	25.127843379974365	34.689471507733025	-1.0	-1.0	-1.0	WB
154	10-27-34	25.165343284606934	26.96486592476872	-1.0	-1.0	-1.0	WB
155	10-27-34	25.19660782814026	31.564362098418886	-1.0	-1.0	-1.0	WB
156	10-27-34	25.2279212474823	31.919393012336094	-1.0	-1.0	-1.0	WB
157	10-27-34	25.261741161346436	29.57859550641035	-1.0	-1.0	-1.0	WB
158	10-27-34	25.298003673553467	27.61463456385339	-1.0	-1.0	-1.0	WB
159	10-27-34	25.32923913002014	31.95635842774531	-1.0	-1.0	-1.0	WB
160	10-27-34	25.36523723602295	28.00104145108852	-1.0	-1.0	-1.0	WB
161	10-27-34	25.40186595916748	27.14654447076489	-1.0	-1.0	-1.0	WB
162	10-27-34	25.429280996322632	36.36658747637297	-1.0	-1.0	-1.0	WB
163	10-27-34	25.470319747924805	24.4050691834146	-1.0	-1.0	-1.0	WB
164	10-27-34	25.498417377471924	35.765909730453394	-1.0	-1.0	-1.0	WB
165	10-27-34	25.532686948776245	29.088124943651913	-1.0	-1.0	-1.0	WB
166	10-27-34	25.569782257080078	26.95862658516676	-1.0	-1.0	-1.0	WB
167	10-27-34	25.597588777542114	35.93936849320937	-1.0	-1.0	-1.0	WB
168	10-27-35	25.63707160949707	25.33480716378243	-1.0	-1.0	-1.0	WB
169	10-27-35	25.664216995239258	36.65740829757296	-1.0	-1.0	-1.0	WB
170	10-27-35	25.69776940345764	29.893548479060353	-1.0	-1.0	-1.0	WB
171	10-27-35	25.731757402420044	29.829343574425717	-1.0	-1.0	-1.0	WB
172	10-27-35	25.768678426742554	26.926954534365652	-1.0	-1.0	-1.0	WB
173	10-27-35	25.798192262649536	34.15056424953997	-1.0	-1.0	-1.0	WB
174	10-27-35	25.837380409240723	25.345676923448792	-1.0	-1.0	-1.0	WB
175	10-27-35	25.86416745185852	37.0763926948712	-1.0	-1.0	-1.0	WB
176	10-27-35	25.902366161346436	26.404346265950682	-1.0	-1.0	-1.0	WB
177	10-27-35	25.93452000617981	30.796314108447447	-1.0	-1.0	-1.0	WB
178	10-27-35	25.96412444114685	33.72657242566057	-1.0	-1.0	-1.0	WB
179	10-27-35	26.001877307891846	26.50228102766299	-1.0	-1.0	-1.0	WB
180	10-27-35	26.03345012664795	31.691480037476953	-1.0	-1.0	-1.0	WB
181	10-27-35	26.06438112258911	32.42074344327554	-1.0	-1.0	-1.0	WB
182	10-27-35	26.10121464729309	27.16166299702111	-1.0	-1.0	-1.0	WB
183	10-27-35	26.134516954421997	29.916362936070357	-1.0	-1.0	-1.0	WB
184	10-27-35	26.1700758934021	28.14629105208767	-1.0	-1.0	-1.0	WB
185	10-27-35	26.20139741897583	31.90482493172984	-1.0	-1.0	-1.0	WB
186	10-27-35	26.231242656707764	33.618980442449505	-1.0	-1.0	-1.0	WB
187	10-27-35	26.26896381378174	26.454474354769534	-1.0	-1.0	-1.0	WB
188	10-27-35	26.301647663116455	30.716475404433574	-1.0	-1.0	-1.0	WB
189	10-27-35	26.33256959915161	32.36970094539842	-1.0	-1.0	-1.0	WB
190	10-27-35	26.37076210975647	26.06955105693988	-1.0	-1.0	-1.0	WB
191	10-27-35	26.401821613311768	32.16934852970502	-1.0	-1.0	-1.0	WB
192	10-27-35	26.430342435836792	35.051553973307925	-1.0	-1.0	-1.0	WB
193	10-27-35	26.462843894958496	30.7315543441626	-1.0	-1.0	-1.0	WB
194	10-27-35	26.503853797912598	24.416434783621103	-1.0	-1.0	-1.0	WB
195	10-27-35	26.530228853225708	37.91666892667625	-1.0	-1.0	-1.0	WB
196	10-27-35	26.56449294090271	29.375991035158986	-1.0	-1.0	-1.0	WB
197	10-27-35	26.601903676986694	26.570612270754808	-1.0	-1.0	-1.0	WB
198	10-27-36	26.63228487968445	32.843951638163254	-1.0	-1.0	-1.0	WB
199	10-27-36	26.666425466537476	29.540888697942712	-1.0	-1.0	-1.0	WB
200	10-27-36	26.697118759155273	32.361459169187086	-1.0	-1.0	-1.0	WB
201	10-27-36	26.734561443328857	26.786116166938086	-1.0	-1.0	-1.0	WB
202	10-27-36	26.770326375961304	27.84322889006904	-1.0	-1.0	-1.0	WB
203	10-27-36	26.798854112625122	35.300240704270394	-1.0	-1.0	-1.0	WB
204	10-27-36	26.83111882209778	30.794957452588452	-1.0	-1.0	-1.0	WB
205	10-27-36	26.868102073669434	26.970414429476257	-1.0	-1.0	-1.0	WB
206	10-27-36	26.89979386329651	31.639841887691983	-1.0	-1.0	-1.0	WB
207	10-27-36	26.93467903137207	28.709821825823276	-1.0	-1.0	-1.0	WB
208	10-27-36	26.967848539352417	30.272199086270238	-1.0	-1.0	-1.0	WB
209	10-27-36	27.000712156295776	30.512239657216853	-1.0	-1.0	-1.0	WB
210	10-27-36	27.035441637039185	28.487720060856336	-1.0	-1.0	-1.0	WB
211	10-27-36	27.063236236572266	36.17806529520852	-1.0	-1.0	-1.0	WB
212	10-27-36	27.098608016967773	28.23287403827384	-1.0	-1.0	-1.0	WB
213	10-27-36	27.136411905288696	26.471337418821435	-1.0	-1.0	-1.0	WB
214	10-27-36	27.16513729095459	34.732848069295045	-1.0	-1.0	-1.0	WB
215	10-27-36	27.198306798934937	30.16356470960504	-1.0	-1.0	-1.0	WB
216	10-27-36	27.232717275619507	29.292696213316944	-1.0	-1.0	-1.0	WB
217	10-27-36	27.26608419418335	29.935579647565145	-1.0	-1.0	-1.0	WB
218	10-27-36	27.299830675125122	29.75527809307605	-1.0	-1.0	-1.0	WB
219	10-27-36	27.336108684539795	27.212945000616365	-1.0	-1.0	-1.0	WB
220	10-27-36	27.365474224090576	34.18953683627056	-1.0	-1.0	-1.0	WB
221	10-27-36	27.398742198944092	30.048171020016333	-1.0	-1.0	-1.0	WB
222	10-27-36	27.435778856277466	27.04641535227434	-1.0	-1.0	-1.0	WB
223	10-27-36	27.472983598709106	26.97960916494063	-1.0	-1.0	-1.0	WB
224	10-27-36	27.501740217208862	34.41197850432785	-1.0	-1.0	-1.0	WB
225	10-27-36	27.53643226623535	28.944799078029355	-1.0	-1.0	-1.0	WB
226	10-27-36	27.571215391159058	28.77857064441761	-1.0	-1.0	-1.0	WB
227	10-27-36	27.598454475402832	36.60302472314096	-1.0	-1.0	-1.0	WB
228	10-27-37	27.634088039398193	28.06831200813748	-1.0	-1.0	-1.0	WB
229	10-27-37	27.665186166763306	32.1543049454551	-1.0	-1.0	-1.0	WB
230	10-27-37	27.70235848426819	26.93957981412138	-1.0	-1.0	-1.0	WB
231	10-27-37	27.735691785812378	29.901859997576086	-1.0	-1.0	-1.0	WB
232	10-27-37	27.76852583885193	30.747098883537493	-1.0	-1.0	-1.0	WB
