|1| |14-43-19| |0.021409988403320312| |5.627352446428227e-10| |-1.0| |-1.0| |-1.0| |WB|
|2| |14-43-19| |0.04799056053161621| |37.64780224218869| |-1.0| |-1.0| |-1.0| |WB|
|3| |14-43-19| |0.07652068138122559| |34.77200865506578| |-1.0| |-1.0| |-1.0| |WB|
|4| |14-43-19| |0.10798168182373047| |31.808284418558795| |-1.0| |-1.0| |-1.0| |WB|
|5| |14-43-19| |0.1424427032470703| |29.21862221262426| |-1.0| |-1.0| |-1.0| |WB|
|6| |14-43-19| |0.17615580558776855| |29.57192210612406| |-1.0| |-1.0| |-1.0| |WB|
|7| |14-43-19| |0.21735286712646484| |24.30621055742607| |-1.0| |-1.0| |-1.0| |WB|
|8| |14-43-19| |0.2426464557647705| |39.331432858214555| |-1.0| |-1.0| |-1.0| |WB|
|9| |14-43-19| |0.27399730682373047| |32.08273287744581| |-1.0| |-1.0| |-1.0| |WB|
|10| |14-43-19| |0.3107306957244873| |27.365102562764235| |-1.0| |-1.0| |-1.0| |WB|
|11| |14-43-19| |0.3424568176269531| |31.075363779154195| |-1.0| |-1.0| |-1.0| |WB|
|12| |14-43-19| |0.3771641254425049| |28.81752286203082| |-1.0| |-1.0| |-1.0| |WB|
|13| |14-43-19| |0.41034555435180664| |30.213104362358095| |-1.0| |-1.0| |-1.0| |WB|
|14| |14-43-19| |0.4431910514831543| |30.5948122428734| |-1.0| |-1.0| |-1.0| |WB|
|15| |14-43-19| |0.47490596771240234| |31.534697682811302| |-1.0| |-1.0| |-1.0| |WB|
|16| |14-43-19| |0.5122015476226807| |26.68896312557666| |-1.0| |-1.0| |-1.0| |WB|
|17| |14-43-19| |0.5455214977264404| |29.963380744529616| |-1.0| |-1.0| |-1.0| |WB|
|18| |14-43-19| |0.5797932147979736| |29.19238853547516| |-1.0| |-1.0| |-1.0| |WB|
|19| |14-43-19| |0.610710620880127| |32.32778647017565| |-1.0| |-1.0| |-1.0| |WB|
|20| |14-43-19| |0.6433925628662109| |30.597267309109213| |-1.0| |-1.0| |-1.0| |WB|
|21| |14-43-19| |0.6762378215789795| |30.46680419560101| |-1.0| |-1.0| |-1.0| |WB|
|22| |14-43-20| |0.7107887268066406| |28.959787892178525| |-1.0| |-1.0| |-1.0| |WB|
|23| |14-43-20| |0.7421727180480957| |32.06139687053302| |-1.0| |-1.0| |-1.0| |WB|
|24| |14-43-20| |0.7769153118133545| |28.547828099263555| |-1.0| |-1.0| |-1.0| |WB|
|25| |14-43-20| |0.8134870529174805| |27.656879100590157| |-1.0| |-1.0| |-1.0| |WB|
|26| |14-43-20| |0.8458728790283203| |30.62720614544313| |-1.0| |-1.0| |-1.0| |WB|
|27| |14-43-20| |0.8818237781524658| |29.9715169747683| |-1.0| |-1.0| |-1.0| |WB|
|28| |14-43-20| |0.9109275341033936| |31.84523457015086| |-1.0| |-1.0| |-1.0| |WB|
|29| |14-43-20| |0.943016529083252| |30.952217195905806| |-1.0| |-1.0| |-1.0| |WB|
|30| |14-43-20| |0.9760973453521729| |30.139288896553705| |-1.0| |-1.0| |-1.0| |WB|
|31| |14-43-20| |1.0096395015716553| |29.702388624115684| |-1.0| |-1.0| |-1.0| |WB|
|32| |14-43-20| |1.0544886589050293| |22.51540104999839| |-1.0| |-1.0| |-1.0| |WB|
|33| |14-43-20| |1.076338529586792| |44.90208757092388| |-1.0| |-1.0| |-1.0| |WB|
|34| |14-43-20| |1.1116232872009277| |28.339700407429678| |-1.0| |-1.0| |-1.0| |WB|
|35| |14-43-20| |1.1455717086791992| |29.624138320714206| |-1.0| |-1.0| |-1.0| |WB|
|36| |14-43-20| |1.197831392288208| |19.064498240957064| |-1.0| |-1.0| |-1.0| |WB|
|37| |14-43-20| |1.2125020027160645| |68.36458469161559| |-1.0| |-1.0| |-1.0| |WB|
|38| |14-43-20| |1.2457211017608643| |30.08567411700571| |-1.0| |-1.0| |-1.0| |WB|
|39| |14-43-20| |1.2776811122894287| |31.290268193517104| |-1.0| |-1.0| |-1.0| |WB|
|40| |14-43-20| |1.3244578838348389| |21.444368321488827| |-1.0| |-1.0| |-1.0| |WB|
|41| |14-43-20| |1.3469882011413574| |44.04069846803238| |-1.0| |-1.0| |-1.0| |WB|
|42| |14-43-20| |1.37666916847229| |33.70109918364723| |-1.0| |-1.0| |-1.0| |WB|
|43| |14-43-20| |1.410478115081787| |29.58360253353835| |-1.0| |-1.0| |-1.0| |WB|
|44| |14-43-20| |1.4454443454742432| |28.61170307106703| |-1.0| |-1.0| |-1.0| |WB|
|45| |14-43-20| |1.4777576923370361| |31.206458093076893| |-1.0| |-1.0| |-1.0| |WB|
|46| |14-43-20| |1.510789394378662| |30.44424765914205| |-1.0| |-1.0| |-1.0| |WB|
