Fotograma	Hora-Minuto-Segundo	Tiempo	fps	Exposición	Ganancia	Bitrate	WB
1	13-4-22	40.10334587097168	35.366915695566384	-1.0	-1.0	-1.0	WB
2	13-4-22	40.13114380836487	35.45990548092287	-1.0	-1.0	-1.0	WB
3	13-4-22	40.16953659057617	26.162402225576667	-1.0	-1.0	-1.0	WB
4	13-4-22	40.196845293045044	36.37352573886499	-1.0	-1.0	-1.0	WB
5	13-4-22	40.23125171661377	29.07179394762743	-1.0	-1.0	-1.0	WB
6	13-4-22	40.2622435092926	32.36071012491224	-1.0	-1.0	-1.0	WB
7	13-4-22	40.29779624938965	28.073196524905292	-1.0	-1.0	-1.0	WB
8	13-4-22	40.32850170135498	32.61435580818488	-1.0	-1.0	-1.0	WB
9	13-4-22	40.36379075050354	28.280274016937266	-1.0	-1.0	-1.0	WB
10	13-4-22	40.397966146469116	29.254694082526573	-1.0	-1.0	-1.0	WB
11	13-4-22	40.42919921875	32.507936507936506	-1.0	-1.0	-1.0	WB
12	13-4-22	40.463541746139526	28.760218600218053	-1.0	-1.0	-1.0	WB
13	13-4-22	40.49700665473938	29.9212715262024	-1.0	-1.0	-1.0	WB
14	13-4-22	40.53061771392822	29.648638905186367	-1.0	-1.0	-1.0	WB
15	13-4-22	40.570913314819336	25.117698489693748	-1.0	-1.0	-1.0	WB
16	13-4-22	40.59824204444885	36.293267109122844	-1.0	-1.0	-1.0	WB
17	13-4-22	40.630948543548584	30.39218584699216	-1.0	-1.0	-1.0	WB
18	13-4-22	40.66874957084656	26.49809523207844	-1.0	-1.0	-1.0	WB
19	13-4-22	40.69574594497681	36.87494724996483	-1.0	-1.0	-1.0	WB
20	13-4-22	40.73172855377197	27.815531533921348	-1.0	-1.0	-1.0	WB
21	13-4-22	40.77002477645874	26.356063843156967	-1.0	-1.0	-1.0	WB
22	13-4-22	40.79720425605774	36.289184980100366	-1.0	-1.0	-1.0	WB
23	13-4-22	40.83182120323181	28.904307077389568	-1.0	-1.0	-1.0	WB
24	13-4-22	40.86477470397949	30.41598862927671	-1.0	-1.0	-1.0	WB
25	13-4-23	40.8987557888031	29.439290251486245	-1.0	-1.0	-1.0	WB
26	13-4-23	40.93243718147278	29.609499202281615	-1.0	-1.0	-1.0	WB
27	13-4-23	40.96374201774597	32.06924129705097	-1.0	-1.0	-1.0	WB
28	13-4-23	41.000548362731934	27.168172661497703	-1.0	-1.0	-1.0	WB
29	13-4-23	41.03118109703064	32.515244776929336	-1.0	-1.0	-1.0	WB
30	13-4-23	41.065327405929565	29.31521708742207	-1.0	-1.0	-1.0	WB
31	13-4-23	41.099846601486206	28.99802960433072	-1.0	-1.0	-1.0	WB
32	13-4-23	41.13143801689148	31.66659620088787	-1.0	-1.0	-1.0	WB
33	13-4-23	41.16590428352356	29.001438212191616	-1.0	-1.0	-1.0	WB
34	13-4-23	41.20458269119263	25.971565859216327	-1.0	-1.0	-1.0	WB
35	13-4-23	41.23507332801819	32.74344241818636	-1.0	-1.0	-1.0	WB
36	13-4-23	41.26431107521057	33.993078687381974	-1.0	-1.0	-1.0	WB
37	13-4-23	41.29987335205078	28.192452982375954	-1.0	-1.0	-1.0	WB
38	13-4-23	41.331830739974976	31.196013387876533	-1.0	-1.0	-1.0	WB
39	13-4-23	41.36589765548706	29.352144216773038	-1.0	-1.0	-1.0	WB
40	13-4-23	41.398632287979126	30.54913071662163	-1.0	-1.0	-1.0	WB
41	13-4-23	41.43093538284302	31.00782162553783	-1.0	-1.0	-1.0	WB
42	13-4-23	41.46345114707947	30.72457568143693	-1.0	-1.0	-1.0	WB
43	13-4-23	41.49523854255676	31.47766178600644	-1.0	-1.0	-1.0	WB
44	13-4-23	41.53239035606384	26.948926682900815	-1.0	-1.0	-1.0	WB
45	13-4-23	41.56670427322388	29.15728079749185	-1.0	-1.0	-1.0	WB
46	13-4-23	41.597278356552124	32.75341449510765	-1.0	-1.0	-1.0	WB
47	13-4-23	41.63060259819031	29.915509432616524	-1.0	-1.0	-1.0	WB
48	13-4-23	41.664226770401	29.82319271325877	-1.0	-1.0	-1.0	WB
49	13-4-23	41.70058989524841	27.401036120493103	-1.0	-1.0	-1.0	WB
50	13-4-23	41.728875160217285	35.37467107482626	-1.0	-1.0	-1.0	WB
51	13-4-23	41.76484537124634	27.87246315173908	-1.0	-1.0	-1.0	WB
52	13-4-23	41.79647183418274	31.44203061515165	-1.0	-1.0	-1.0	WB
53	13-4-23	41.830832958221436	29.216586908518448	-1.0	-1.0	-1.0	WB
54	13-4-23	41.867270946502686	27.37438976634904	-1.0	-1.0	-1.0	WB
55	13-4-24	41.89576864242554	35.18445754934611	-1.0	-1.0	-1.0	WB
56	13-4-24	41.92975163459778	29.360979468404583	-1.0	-1.0	-1.0	WB
57	13-4-24	41.97362780570984	22.94853641188379	-1.0	-1.0	-1.0	WB
58	13-4-24	41.99570894241333	44.56668047984869	-1.0	-1.0	-1.0	WB
59	13-4-24	42.03333640098572	26.775514373080878	-1.0	-1.0	-1.0	WB
60	13-4-24	42.067750453948975	28.84487205056083	-1.0	-1.0	-1.0	WB
61	13-4-24	42.096832513809204	34.46683813922147	-1.0	-1.0	-1.0	WB
62	13-4-24	42.13328528404236	27.471027829264937	-1.0	-1.0	-1.0	WB
63	13-4-24	42.16599678993225	30.50402909090909	-1.0	-1.0	-1.0	WB
64	13-4-24	42.196486473083496	32.72070835121114	-1.0	-1.0	-1.0	WB
65	13-4-24	42.230711460113525	29.303542858739775	-1.0	-1.0	-1.0	WB
66	13-4-24	42.27008056640625	25.848004535706362	-1.0	-1.0	-1.0	WB
67	13-4-24	42.29641580581665	36.95031362322926	-1.0	-1.0	-1.0	WB
68	13-4-24	42.33412718772888	26.540180718317345	-1.0	-1.0	-1.0	WB
69	13-4-24	42.36431646347046	33.114669193115425	-1.0	-1.0	-1.0	WB
70	13-4-24	42.39615797996521	31.40201245807379	-1.0	-1.0	-1.0	WB
71	13-4-24	42.432451248168945	27.62918705988525	-1.0	-1.0	-1.0	WB
72	13-4-24	42.46471357345581	30.919816293282025	-1.0	-1.0	-1.0	WB
73	13-4-24	42.49797081947327	30.06109255622608	-1.0	-1.0	-1.0	WB
74	13-4-24	42.53423619270325	27.55567235171997	-1.0	-1.0	-1.0	WB
75	13-4-24	42.564143657684326	33.52626993325607	-1.0	-1.0	-1.0	WB
76	13-4-24	42.59860920906067	28.962587523650374	-1.0	-1.0	-1.0	WB
77	13-4-24	42.635884046554565	26.821573367097674	-1.0	-1.0	-1.0	WB
78	13-4-24	42.662946939468384	36.90187487352742	-1.0	-1.0	-1.0	WB
79	13-4-24	42.70912766456604	21.67509353618455	-1.0	-1.0	-1.0	WB
80	13-4-24	42.729652404785156	48.82093304776981	-1.0	-1.0	-1.0	WB
81	13-4-24	42.77330756187439	22.923953084179573	-1.0	-1.0	-1.0	WB
82	13-4-24	42.79816031455994	40.10425969307262	-1.0	-1.0	-1.0	WB
83	13-4-24	42.83165884017944	30.177237047536135	-1.0	-1.0	-1.0	WB
84	13-4-24	42.86461806297302	30.0688508136784	-1.0	-1.0	-1.0	WB
85	13-4-25	42.9064507484436	24.034197829400508	-1.0	-1.0	-1.0	WB
86	13-4-25	42.93231463432312	38.233614701646275	-1.0	-1.0	-1.0	WB
87	13-4-25	42.973220109939575	24.49371642139687	-1.0	-1.0	-1.0	WB
88	13-4-25	43.00174832344055	35.00825480556553	-1.0	-1.0	-1.0	WB
89	13-4-25	43.029579877853394	35.835275622842694	-1.0	-1.0	-1.0	WB
90	13-4-25	43.065585136413574	27.881727292065516	-1.0	-1.0	-1.0	WB
91	13-4-25	43.11230778694153	21.38859765425803	-1.0	-1.0	-1.0	WB
92	13-4-25	43.13145422935486	53.115988095991895	-1.0	-1.0	-1.0	WB
93	13-4-25	43.16313052177429	31.1779257849667	-1.0	-1.0	-1.0	WB
94	13-4-25	43.2083215713501	22.178941579593044	-1.0	-1.0	-1.0	WB
95	13-4-25	43.231300354003906	43.24158479128221	-1.0	-1.0	-1.0	WB
96	13-4-25	43.26392698287964	30.755215322231756	-1.0	-1.0	-1.0	WB
97	13-4-25	43.307098627090454	23.153889891746573	-1.0	-1.0	-1.0	WB
98	13-4-25	43.33056378364563	42.43056721732709	-1.0	-1.0	-1.0	WB
99	13-4-25	43.36566519737244	28.52724651086868	-1.0	-1.0	-1.0	WB
100	13-4-25	43.3992817401886	29.848236206687968	-1.0	-1.0	-1.0	WB
101	13-4-25	43.430903911590576	31.512189991059422	-1.0	-1.0	-1.0	WB
102	13-4-25	43.46529483795166	29.145934527159902	-1.0	-1.0	-1.0	WB
103	13-4-25	43.50757813453674	23.666281097124028	-1.0	-1.0	-1.0	WB
104	13-4-25	43.53087329864502	42.64671072699542	-1.0	-1.0	-1.0	WB
105	13-4-25	43.56671333312988	27.934650708971873	-1.0	-1.0	-1.0	WB
106	13-4-25	43.61099576950073	22.68650645550381	-1.0	-1.0	-1.0	WB
107	13-4-25	43.632468461990356	46.10493223264045	-1.0	-1.0	-1.0	WB
108	13-4-25	43.67133617401123	26.198517148978432	-1.0	-1.0	-1.0	WB
109	13-4-25	43.70082473754883	33.791785501361566	-1.0	-1.0	-1.0	WB
110	13-4-25	43.732426404953	31.127484303801225	-1.0	-1.0	-1.0	WB
111	13-4-25	43.77041697502136	26.58981494982281	-1.0	-1.0	-1.0	WB
112	13-4-25	43.797778367996216	35.96772229511289	-1.0	-1.0	-1.0	WB
113	13-4-25	43.8331093788147	28.312918098298244	-1.0	-1.0	-1.0	WB
114	13-4-25	43.86487340927124	31.82083301722176	-1.0	-1.0	-1.0	WB
115	13-4-26	43.897876501083374	30.155540696963815	-1.0	-1.0	-1.0	WB
116	13-4-26	43.93086051940918	30.15966060257424	-1.0	-1.0	-1.0	WB
117	13-4-26	43.96507120132446	29.31337316979418	-1.0	-1.0	-1.0	WB
118	13-4-26	44.00427865982056	25.432509292440532	-1.0	-1.0	-1.0	WB
119	13-4-26	44.03613996505737	31.454055959264174	-1.0	-1.0	-1.0	WB
120	13-4-26	44.06770849227905	31.615992281251884	-1.0	-1.0	-1.0	WB
121	13-4-26	44.100698947906494	30.75701955723075	-1.0	-1.0	-1.0	WB
122	13-4-26	44.132593870162964	30.950846769730287	-1.0	-1.0	-1.0	WB
123	13-4-26	44.1649215221405	30.842511636799493	-1.0	-1.0	-1.0	WB
124	13-4-26	44.19853162765503	29.798826321099224	-1.0	-1.0	-1.0	WB
125	13-4-26	44.236379623413086	26.627965590578675	-1.0	-1.0	-1.0	WB
126	13-4-26	44.26564908027649	33.86599919257166	-1.0	-1.0	-1.0	WB
127	13-4-26	44.30770969390869	23.79179996823452	-1.0	-1.0	-1.0	WB
128	13-4-26	44.33066177368164	43.313478458424555	-1.0	-1.0	-1.0	WB
129	13-4-26	44.365822076797485	28.737163763925622	-1.0	-1.0	-1.0	WB
130	13-4-26	44.41225481033325	21.449193540138893	-1.0	-1.0	-1.0	WB
131	13-4-26	44.431840658187866	50.62160857391137	-1.0	-1.0	-1.0	WB
132	13-4-26	44.46552276611328	29.747891769211673	-1.0	-1.0	-1.0	WB
133	13-4-26	44.49876880645752	30.08006425794977	-1.0	-1.0	-1.0	WB
134	13-4-26	44.53273129463196	29.49705332151849	-1.0	-1.0	-1.0	WB
135	13-4-26	44.567394495010376	28.89176361995688	-1.0	-1.0	-1.0	WB
136	13-4-26	44.59882116317749	31.672574323967165	-1.0	-1.0	-1.0	WB
137	13-4-26	44.63176369667053	30.347765686501504	-1.0	-1.0	-1.0	WB
138	13-4-26	44.665931940078735	29.309686030341783	-1.0	-1.0	-1.0	WB
139	13-4-26	44.700376749038696	29.141884427522285	-1.0	-1.0	-1.0	WB
140	13-4-26	44.73258590698242	31.231321389745194	-1.0	-1.0	-1.0	WB
141	13-4-26	44.765761852264404	29.831677323451803	-1.0	-1.0	-1.0	WB
142	13-4-26	44.80135464668274	28.12496395786255	-1.0	-1.0	-1.0	WB
143	13-4-26	44.84278964996338	24.163938770689665	-1.0	-1.0	-1.0	WB
144	13-4-26	44.87090015411377	35.47250107830617	-1.0	-1.0	-1.0	WB
145	13-4-27	44.900115966796875	34.66223709764059	-1.0	-1.0	-1.0	WB
146	13-4-27	44.94289803504944	23.21784666482148	-1.0	-1.0	-1.0	WB
147	13-4-27	44.966615438461304	41.91411925771218	-1.0	-1.0	-1.0	WB
148	13-4-27	44.998207569122314	31.64151270774082	-1.0	-1.0	-1.0	WB
149	13-4-27	45.04338073730469	22.228779784617995	-1.0	-1.0	-1.0	WB
150	13-4-27	45.06511425971985	45.63589676633155	-1.0	-1.0	-1.0	WB
151	13-4-27	45.09861159324646	29.97066032140739	-1.0	-1.0	-1.0	WB
152	13-4-27	45.1423065662384	22.848277515089446	-1.0	-1.0	-1.0	WB
153	13-4-27	45.16498517990112	43.976052926806254	-1.0	-1.0	-1.0	WB
154	13-4-27	45.20068383216858	28.348128172374405	-1.0	-1.0	-1.0	WB
155	13-4-27	45.23276376724243	30.889757922567625	-1.0	-1.0	-1.0	WB
156	13-4-27	45.278053283691406	22.078421670447906	-1.0	-1.0	-1.0	WB
157	13-4-27	45.30050611495972	44.348971715569654	-1.0	-1.0	-1.0	WB
158	13-4-27	45.3420307636261	24.146132811375608	-1.0	-1.0	-1.0	WB
159	13-4-27	45.37286925315857	32.460889552747055	-1.0	-1.0	-1.0	WB
160	13-4-27	45.399803161621094	36.98256813592798	-1.0	-1.0	-1.0	WB
161	13-4-27	45.441434383392334	24.075032430632884	-1.0	-1.0	-1.0	WB
162	13-4-27	45.46649670600891	39.69022294560733	-1.0	-1.0	-1.0	WB
163	13-4-27	45.50991153717041	23.08977605531456	-1.0	-1.0	-1.0	WB
164	13-4-27	45.533297061920166	42.54030589476246	-1.0	-1.0	-1.0	WB
165	13-4-27	45.5723078250885	25.712681306016357	-1.0	-1.0	-1.0	WB
166	13-4-27	45.60112524032593	34.804324916397675	-1.0	-1.0	-1.0	WB
167	13-4-27	45.642199754714966	24.26192183993151	-1.0	-1.0	-1.0	WB
168	13-4-27	45.67549800872803	30.028379558699292	-1.0	-1.0	-1.0	WB
169	13-4-27	45.70196008682251	37.91392697985121	-1.0	-1.0	-1.0	WB
170	13-4-27	45.74368190765381	23.99281526184824	-1.0	-1.0	-1.0	WB
171	13-4-27	45.77391242980957	33.012498819381044	-1.0	-1.0	-1.0	WB
172	13-4-27	45.80451703071594	32.60852393761759	-1.0	-1.0	-1.0	WB
173	13-4-27	45.845990896224976	24.158649886242547	-1.0	-1.0	-1.0	WB
174	13-4-27	45.87040710449219	40.78277018814721	-1.0	-1.0	-1.0	WB
175	13-4-28	45.90406608581543	29.723016306080943	-1.0	-1.0	-1.0	WB
176	13-4-28	45.94490647315979	24.515477415131393	-1.0	-1.0	-1.0	WB
177	13-4-28	45.97283983230591	35.91905524488101	-1.0	-1.0	-1.0	WB
178	13-4-28	45.999732971191406	37.11642065767583	-1.0	-1.0	-1.0	WB
179	13-4-28	46.043569803237915	22.8222939259227	-1.0	-1.0	-1.0	WB
180	13-4-28	46.07629704475403	30.450878466676347	-1.0	-1.0	-1.0	WB
181	13-4-28	46.1023325920105	38.680709002711325	-1.0	-1.0	-1.0	WB
182	13-4-28	46.13564491271973	29.966377789050277	-1.0	-1.0	-1.0	WB
183	13-4-28	46.172521352767944	27.081866020984666	-1.0	-1.0	-1.0	WB
184	13-4-28	46.20401096343994	31.823247344461304	-1.0	-1.0	-1.0	WB
185	13-4-28	46.23297142982483	34.302500940510654	-1.0	-1.0	-1.0	WB
186	13-4-28	46.27736783027649	22.542628492806124	-1.0	-1.0	-1.0	WB
187	13-4-28	46.30250406265259	40.01854802545583	-1.0	-1.0	-1.0	WB
188	13-4-28	46.334014892578125	31.58480364471554	-1.0	-1.0	-1.0	WB
189	13-4-28	46.37031817436218	27.58866013286851	-1.0	-1.0	-1.0	WB
190	13-4-28	46.40139937400818	32.34448934266942	-1.0	-1.0	-1.0	WB
